"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints7","timepoints10","timepoints11","timepoints12","timepoints13"
"SLC14A1",-0.150531600170651,-0.135901603536651,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651,0.685039464769028,-0.150531600170651,0.477578134226877,0.00112738993021355
"SLC16A12",-0.144769308993495,0.0616724369067982,-0.144769308993495,-0.116992303201055,0.104519158383767,-0.0874112294287657,-0.144769308993495,0.588741086296941,0.107187907201788,0.272293691668489,-0.144769308993495
"SLC18A3",-0.0360910286310606,0.079266339514124,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606
"SLC1A3",-0.221450973299935,-0.0635206038635472,-0.221450973299935,-0.209512822639089,-0.221450973299935,-0.221450973299935,-0.221450973299935,0.175888629712789,-0.221450973299935,-0.221450973299935,-0.221450973299935
"SLC1A7",-0.0433215105972131,0.187559443669389,0.306637806136358,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131
"SLC22A4",-0.164839703107769,-0.131611957313071,-0.153963563559311,-0.164839703107769,-0.11732296973141,-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.164839703107769
"SLC25A37",-0.355481507502312,-0.266205812120958,0.0136377736827274,-0.224397077205608,-0.180972862337834,-0.0152120346295668,-0.00507596690465528,-0.303091923242435,-0.134298473263539,0.187318252393339,-0.402052088995982
"SLC25A39",0.0570001847727825,-0.0174938746983732,0.154557076823292,-0.183214869666354,0.200928873084851,-0.00392077912775776,-0.718872605955994,-0.50885161905217,0.336000881316816,-0.720907603370376,-0.115238461983361
"SLC25A45",-0.212441731488626,-0.272451578235229,-0.305403101697802,-0.208881717742968,-0.137612597527766,-0.228514663578216,-0.310931171093367,0.679314276155382,0.0444421304852288,-0.153737538475762,-0.310931171093367
"SLC25A53",-0.168724631091591,-0.000560369248471919,0.252790368956785,-0.159354719570134,-0.0793559450087374,0.0919939204413272,-0.168724631091591,1.93622577860588,-0.168724631091591,-0.168724631091591,-0.168724631091591
"SLC26A2",0.884428417742345,0.0762355583096704,-0.209499343252561,0.191473755383813,-0.257555883706772,0.198518036227548,-0.334212498761012,2.23216755287845,-0.334212498761012,0.0889951349234792,-0.334212498761012
"SLC2A1",-0.143867600035966,-0.0823252291639815,0.277964165897205,0.0607030932304716,-0.382463821166596,-0.551124666107108,1.44936504071877,-0.102433649355519,0.400863368940603,-0.383390661667711,-0.339980649101909
"SLC2A5",-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,0.676125938368152,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401
"SLC35G3",-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0248499263345084,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,2.61836489193499,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735
"SLC38A11",-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.163494763347057,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621
"SLC39A8",0.352763645769073,-0.263960992941934,-0.209982082820422,-0.242494850655405,-0.320970643767885,-0.150713165451411,0.161067330528181,0.336230705610027,-0.320970643767885,1.39394027816112,-0.320970643767885
"SLC40A1",-0.0627217221722428,-0.256647148946782,-0.164059968264755,-0.14279282737283,-0.177349202479223,-0.0928632458706312,-0.569419481666755,-0.457922774197589,-0.471668990221134,0.0781585162798407,-0.576806633139863
"SLC47A1",-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,2.54931701740089,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334
"SLC4A1",-0.199508165862336,-0.22124637178544,-0.0951817694801949,-0.189667360527783,-0.227699662560088,-0.218503457014815,-0.244748117719841,0.35991199326172,0.325364409016902,-0.244748117719841,-0.244748117719841
"SLC5A9",-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213
"SLC6A3",-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,0.864804978760467,-0.0413021094795915,0.440412408011256,-0.0413021094795915
"SLC7A11",-0.168257006638251,-0.1040315972845,-0.168257006638251,-0.106998616782744,-0.110853900136286,-0.0363160121961275,-0.168257006638251,1.05620045184074,-0.168257006638251,-0.168257006638251,-0.168257006638251
"SLC7A5P2",-0.125992913819377,-0.102817316507015,-0.0767299323097152,-0.160202236358692,-0.00115865168501228,-0.267546719683522,0.204313791011712,1.50373669542184,-0.267546719683522,-0.267546719683522,-0.267546719683522
"SLCO1C1",-0.124754629545697,-0.142081712559571,-0.162325311598131,-0.182873439336868,-0.182873439336868,-0.182873439336868,0.0618597676945096,0.35897101978396,-0.182873439336868,-0.182873439336868,-0.0523714955212887
"SLCO2A1",-0.19948845266739,0.0728184697338528,-0.0349336155114367,0.124501939239382,0.00167562587315153,-0.0701229712827061,0.0453441982046579,-0.19948845266739,-0.19948845266739,0.874974232235395,0.158977365332099
"SLCO2B1",-0.242195679172065,-0.242195679172065,-0.236002608428988,-0.223458435217091,-0.242195679172065,-0.200367898869675,0.101281620344023,-0.0432473641729015,0.155927397691375,-0.242195679172065,-0.242195679172065
"SLFN14",-0.00645993628056436,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,0.328857908454492,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907
"SLIT2",-0.220206869537287,-0.13408817951397,-0.293716446789195,-0.30876378653895,-0.117356251104548,-0.382928904121744,-0.225628078790183,-0.00690751281599528,-0.451689572201545,-0.567248245684832,-0.529379859368967
"SLPI",-0.26660675724338,-0.22989819101021,-0.197534147948647,-0.191012549913513,-0.167483389634065,-0.26660675724338,-0.105299120954966,-0.190433481017732,-0.26660675724338,-0.00925905232043678,-0.26660675724338
"SMAD5-AS1",-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,0.106552027879726,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,0.121294087599299,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468
"SMC2",0.422088368891769,0.146917111602041,-0.201993881918382,0.0112193094171233,-0.112590995465742,-0.324112797215904,1.64717393184854e-05,0.0199382383436179,0.00231312831652766,-0.519709124752126,-0.519709124752126
"SMC4",-0.298271519583366,-0.346530492285598,-0.296030997647193,-0.348162003841533,-0.187849255589526,0.0725657146062035,-0.650689013052597,0.255870824505444,-0.188430486122411,-0.424152072594537,-0.650689013052597
"SMCR5",-0.243430014365789,-0.0237089943343634,0.635780507936877,-0.253938245255819,-0.0258367087957301,-0.169261932269354,1.06256062336717,0.633006972199416,1.77614080753062,1.18423679608474,-0.260841221916802
"SMIM1",-0.491023519746505,-0.284957541726605,-0.410549860131635,-0.367429391968254,-0.473194389986357,-0.33441163501043,-0.491023519746505,-0.475918033837317,0.517071634454501,0.621410596741218,-0.426453001693797
"SMIM22",-0.476741810293127,-0.314922793310716,-0.137239320894592,-0.0209895470014665,-0.133799437473258,-0.17860214986198,-0.476741810293127,-0.0883329807197507,0.334676418511286,-0.317346779793292,1.36610192145551
"SMIM24",-0.09134484596557,-0.0844849460456418,0.226161658542705,-0.0316074660175892,-0.09134484596557,-0.09134484596557,-0.09134484596557,-0.0154680006311986,-0.09134484596557,-0.09134484596557,-0.09134484596557
"SMIM4",-0.0375628622483716,-0.121402513722456,-0.0679653551452347,0.352357680347596,-0.215906392178135,-0.10032791670424,-0.835479355227811,-0.638797110718051,-0.794381928077529,-0.749716400503295,-0.618120411604634
"SMOC1",-0.096256939070422,0.0313902602532497,-0.096256939070422,-0.096256939070422,-0.096256939070422,-0.096256939070422,-0.096256939070422,7.32261459810556,-0.096256939070422,-0.096256939070422,-0.096256939070422
"SMR3B",-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,0.172314200411772
"SNCA",0.363272039479437,-0.308490417252507,-0.0954183722936389,-0.126031175685789,-0.178661057142507,-0.25377916708897,-0.248355151552127,-0.19273065743941,0.150655774674366,-0.522205903113074,-0.534880625639098
"SNCA-AS1",-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518
"SNCG",0.957679813640028,0.184915010706982,0.471005115418883,0.0191297372935374,-0.038842973421712,-0.321279386969242,-0.321279386969242,-0.321279386969242,0.27333985757832,-0.137830278433344,0.0883197668112822
"SNORA14B",-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408
"SOD2",-0.579246011491176,-0.378677369982897,-0.187400585227996,-0.486190574483819,-0.450831266979397,-0.294220406064673,-0.579246011491176,-0.22585575686111,0.453272709244676,-0.579246011491176,-0.456306150929812
"SORCS2",-0.17133683452157,0.190929828886368,0.315960992354574,-0.0724567561790919,-0.17133683452157,0.296161103423311,-0.17133683452157,0.392724654541548,0.395150769657103,-0.17133683452157,-0.17133683452157
"SORCS3-AS1",-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266
"SOSTDC1",-0.0967305266267689,-0.180175995667831,-0.240412590965961,-0.207382859934815,-0.253074420532809,-0.253074420532809,-0.253074420532809,-0.110308466277297,-0.253074420532809,-0.253074420532809,-0.253074420532809
"SOX1",-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,6.81651359486595,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133
"SOX11",1.35555501850031,1.54236619192438,2.08659656857376,0.941615362922547,0.85156384707153,1.10211897881267,0.85266426813144,4.45643774264067,0.0471339552173996,0.849818005413028,0.125937941011696
"SOX17",-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0395388553863402,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,0.294361871768472,-0.0973367797378035,-0.0973367797378035,0.210134277408308
"SOX18",-0.116342860001652,-0.0924072610442607,-0.0459967774080547,-0.0796863273227591,-0.0890940260211065,-0.116342860001652,-0.116342860001652,-0.116342860001652,-0.116342860001652,-0.116342860001652,-0.116342860001652
"SOX2",-0.179096259106791,-0.090935034845217,-0.226343127338658,-0.189044081786721,0.095910299002077,-0.297253229638077,1.31277425582995,3.80823996685025,-0.297253229638077,0.462518436491198,-0.297253229638077
