"","timepoints9","timepoints10","timepoints12","timepoints13","timepoints14","timepoints15"
"NDC80",-0.0995355393663768,-0.182712073325602,-0.241656695130422,-0.0667418597480919,-0.230172953554769,-0.245130807042223
"NDUFA4L2",-0.306289680352405,-0.249884660581531,-0.285725690826565,-0.287257868793496,-0.29203085269024,-0.24539683755797
"NEAT1",-0.519723507715155,-0.43824364776341,-0.486809279293543,-0.50745584175068,-0.351726362730233,-0.413361550672434
"NEFL",-0.289236274751601,-0.0690788819796081,-0.274379490000426,-0.202956762289302,-0.0805879872098553,-0.411786755458066
"NEFM",0.326462305614241,-0.0551609098727694,-0.277598230538312,-0.27029299300603,-0.20994532444442,-0.162679172618548
"NEK2",-0.254029500035063,0.36272229979599,-0.203920499710707,-0.242458125780392,-0.229229476687863,-0.254029500035063
"NELL1",1.00153568553447,0.101045176519896,0.0589001136260144,-0.166771939357589,-0.135419140221865,-0.0508191213143855
"NENF",0.229237003413451,0.171601348081482,0.490271775062883,0.600555927184908,-0.538632820927472,0.535998289270322
"NES",-0.179535197443284,-0.188103171362939,-0.267659808609361,-0.251947455209049,-0.279087660295837,-0.279087660295837
"NEURL2",-0.194021695179749,0.335575330369573,0.0630653332011366,0.602769598981505,0.0939318062934406,-0.194021695179749
"NEUROD1",-0.0857834109307116,-0.300318228551574,-0.283286780155873,-0.253217848953063,-0.257272875808867,-0.300318228551574
"NFE2",-0.190510274198809,-0.190510274198809,-0.110622878144881,-0.190510274198809,-0.0588803663754123,-0.190510274198809
"NFIB",-0.318636160613369,-0.461152365585148,-0.536140501099583,-0.514728598383727,-0.529006159024529,-0.507875011088329
"NFIX",-0.261477854362062,-0.261477854362062,0.0771811824706682,0.224100408618687,-0.166091767445452,-0.117843367188977
"NFKBIA",-0.562861436047462,-0.989348304329047,-0.577099087812672,-0.358197071203699,-0.623015429205757,-0.359997148142782
"NFKBIZ",-0.0194324634454389,-0.445789974447837,-0.376730947632478,-0.285553366307891,-0.570913486660698,-0.342491284165059
"NGF",-0.121781384752117,-0.121781384752117,0.429676155129851,-0.121781384752117,0.384307684485489,-0.121781384752117
"NGFR",-0.208540830735467,-0.208540830735467,-0.203029846761235,-0.182545284526478,-0.143434546253946,-0.208540830735467
"NHLH2",0.569915255538726,-0.0630852130932606,-0.0331680723692742,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606
"NID2",-0.121326508466079,-0.367655051002578,-0.283511797626676,-0.332684029980911,-0.367655051002578,-0.367655051002578
"NKAIN3",-0.128953050233383,-0.128953050233383,-0.113375411342604,-0.128953050233383,-0.128953050233383,-0.128953050233383
"NKG7",-0.0612914403698334,-0.157273032717657,-0.101980342505281,-0.181769206493969,0.111252316678163,-0.181769206493969
"NKPD1",-0.0757004711394199,-0.0757004711394199,-0.0361111627723426,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199
"NKX3-2",-0.0477692649536605,-0.0477692649536605,0.134917448954588,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605
"NKX6-2",-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491
"NLRP14",-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516
"NMRK2",-0.0895104287848899,-0.0895104287848899,-0.0685627689239945,-0.0895104287848899,-0.0895104287848899,-0.0895104287848899
"NMU",-0.205745807387482,0.335508556044579,0.269239648778967,0.18171224694811,0.383958515103495,0.465274884673357
"NNAT",0.305502988866,0.285883189507859,0.229841383540848,0.274358507973405,0.366437120329006,0.287039753587144
"NOD2",-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312
"NOSTRIN",-0.180989835925371,-0.180989835925371,-0.176289625882319,-0.180989835925371,-0.177297637744696,-0.180989835925371
"CCN3",0.444825508417527,2.50399649558304,0.890381269023946,1.17885796645741,1.38704848138032,0.905286617009188
"NOX3",-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735
"NPAS4",-0.0743497475635445,0.72794124452019,0.965757713778314,1.01248166056523,1.96000383098829,1.14950600885289
"NPFFR2",-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044
"NPL",-0.254646223686224,-0.0921694613093675,-0.202613468868573,-0.232500748408487,-0.210691952274646,-0.254646223686224
"NPNT",-0.229044405834004,0.29013207075455,0.556141630231922,0.0577245752166423,0.00692119562138945,-0.301166025467605
"NPTX2",-0.255095354357969,-0.211108505502423,-0.225402741783418,-0.205076042205833,-0.189781762973485,-0.0131882326486803
"NPW",0.0669848401147905,-0.266034201087156,0.133824954140447,-0.211562408867529,-0.31911793523794,-0.067491864484313
"NR2F1",-0.384033409900273,-0.489548165990878,-0.485617205159274,-0.510084801434591,-0.535006742434914,-0.529717148679994
"NR4A2",0.380787495381839,0.623409674055992,-0.014050685957154,0.585314542537892,0.601000999533687,2.6680075107347
"NR4A3",0.0218370444608026,0.47351711490035,-0.242755718162709,0.5084907988325,-0.109033372998104,1.52538984638801
"NRN1L",-0.201487686441399,0.271424248181175,-0.171633253994359,0.114924106370407,-0.0677222790100205,-0.0930915741595222
"NRTN",-0.158409157235891,-0.158409157235891,-0.131589766796411,-0.00490752591918964,0.393262556377889,-0.158409157235891
"NRXN1",0.153599102561285,-0.135786614952834,0.97376552085932,0.130365832753285,0.527836611103513,0.375427672371313
"NTRK2",-0.233746060301477,-0.233746060301477,-0.224247733611359,-0.222057740569723,-0.233746060301477,-0.233746060301477
"NTS",-0.262513294079422,-0.193690000437233,-0.134605414164875,-0.181298993595316,-0.230285575360051,0.108908938552884
"NUCB2",0.148632129249877,0.47554089355253,0.457273570385063,0.418235239790537,0.430803451679626,0.0389941288130089
"NUDT1",0.288050847958086,-0.159606726875098,-0.278754864613891,0.0815657588683759,-0.275911211277457,-0.400297919761073
"NUDT4",-0.154591776997409,-0.116449749900163,-0.0917984927834233,-0.112567710222153,0.12818477783252,-0.154591776997409
"NUF2",-0.255409041903104,-0.202113173207837,-0.171334642085746,-0.247350789403727,-0.255409041903104,-0.255409041903104
"NUMBL",0.634542919011241,-0.0565961651105623,0.0594041965955162,-0.114241233024836,-0.027553153455697,-0.0285373807558057
"NUPR1",-0.469596829989872,-0.40280966464013,-0.427781219793414,-0.379723077387493,-0.453078344710306,-0.318498359604795
"NUPR2",-0.0842194338037923,-0.418528840736805,0.459090594113684,0.502084565844888,0.591398883377888,0.568664140154603
"NUSAP1",-0.309737281163086,-0.0215174741692907,-0.323749134848224,-0.2148136217684,-0.212937357536545,-0.375194726369843
"NXPE2",-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444
"OAS1",-0.227714058893023,-0.227714058893023,-0.103541476531504,-0.184839281377585,0.170894512414724,-0.227714058893023
"OASL",-0.11585716668225,-0.11585716668225,-0.0652953333367279,-0.11585716668225,-0.11585716668225,-0.11585716668225
"OBSCN",-0.236180472074334,-0.101468353184401,0.116720437405198,-0.22362770790361,-0.218604180971468,0.25738305000414
"ODF3B",-0.0107460092823798,-0.0801148034891881,-0.0972598900631267,0.0393099267913329,-0.132529709646004,-0.200760731190168
"OGN",-0.331718112954794,-0.362981516078959,-0.380115347301632,-0.358313217679322,-0.402919639757609,-0.402919639757609
"OLFML3",-0.427940371976286,-0.535604115983418,-0.573850726294562,-0.521986346835424,-0.576886819208007,-0.567863252886916
"OLIG1",-0.10355216154961,-0.10355216154961,-0.0847740839346604,-0.0321582565378403,-0.10355216154961,-0.10355216154961
"OLIG2",-0.0622570628166815,0.448312455922871,-0.0622570628166815,-0.0622570628166815,-0.0622570628166815,-0.0622570628166815
"OLR1",-0.165891477585638,-0.165891477585638,-0.154095349530156,-0.0493276939289414,-0.165891477585638,-0.165891477585638
"OMD",-0.214280432960839,-0.214280432960839,-0.21008439819633,-0.200080210141063,-0.207516351304147,-0.214280432960839
"ONECUT2",-0.146893747383517,0.379221877270232,0.161516959855807,-0.0690725726917984,-0.146893747383517,-0.146893747383517
"OPCML",-0.110071627414024,-0.110071627414024,-0.110071627414024,-0.0956269908687081,-0.110071627414024,-0.110071627414024
"OR10G3",-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238
"OR13C5",-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456
"OR7D2",-0.0849555441870012,-0.0849555441870012,0.0499680533144827,-0.0306324499423023,-0.020693231399837,-0.0849555441870012
"ORAI2",1.12484776146005,0.823220278188915,0.518628986374708,0.176727281338265,0.202667736278511,0.309018599418559
"OSMR-AS1",-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988
"OSR2",-0.438475904322048,-0.377478006260995,-0.255933534523675,-0.242469671657461,-0.398169950574777,-0.06387651486663
"OTOA",-0.0689034069011435,-0.0689034069011435,-0.0689034069011435,0.167066012556486,-0.0689034069011435,-0.0689034069011435
"OTOS",-0.186794265228222,-0.190077025928468,-0.267372474244781,-0.390409764157039,-0.425626169942839,-0.378322085485885
"OTUD3",1.4539049296751,-0.229870781193178,0.0383122705779432,0.359463589210814,0.204304271055728,-0.215816347761919
"OTX2",-0.134463288116914,-0.134463288116914,-0.134463288116914,-0.134463288116914,-0.134463288116914,-0.134463288116914
"OVOL3",-0.143896921820361,-0.143896921820361,-0.143896921820361,-0.126748071601536,-0.143896921820361,-0.143896921820361
"P2RX1",-0.124018704063546,-0.124018704063546,-0.0893064277611056,-0.0996831068056155,-0.124018704063546,-0.124018704063546
"P2RY12",-0.116368428779474,-0.116368428779474,-0.100655884354259,-0.116368428779474,-0.116368428779474,-0.116368428779474
"P2RY13",-0.180823590376968,-0.180823590376968,-0.0388790812203853,-0.180823590376968,-0.156925989931081,-0.180823590376968
"P2RY2",-0.0880272144108093,-0.0880272144108093,-0.00151698907315499,-0.0880272144108093,-0.0880272144108093,-0.0880272144108093
"PADI2",-0.138674910782399,-0.0892453540717555,-0.0633923594570727,-0.118054437860127,-0.138674910782399,0.128396224987542
"PADI4",-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484
"PALMD",-0.195750485648937,-0.195750485648937,-0.128191752271941,-0.0696776687904818,-0.195750485648937,-0.195750485648937
"PANX2",-0.25467201965621,0.831309476807016,0.051311614345621,0.243668742380309,0.0806306089872263,-0.25467201965621
"PAPOLB",-0.0442172496365743,-0.0442172496365743,-0.00139733069413528,-0.0442172496365743,-0.0442172496365743,-0.0442172496365743
"PAPPA2",-0.287202904039883,-0.287202904039883,-0.273652171512676,-0.271744381858871,-0.287202904039883,-0.287202904039883
"PARP14",-0.404011524720659,-0.069706721649222,-0.29003980394066,-0.177080075460064,-0.206684295812839,-0.349645800863934
"PARPBP",-0.206432278694636,-0.206432278694636,0.0252360431888454,-0.189821005397442,-0.190310149140478,-0.206432278694636
"PART1",-0.179791322117145,-0.129599458021678,-0.043569586613718,-0.107464037124794,-0.179791322117145,-0.179791322117145
"PARVG",-0.159589642420291,-0.240716268149676,-0.185761209644288,-0.247972875713904,-0.241219980506158,-0.270784858347846
"PASK",-0.185245051801075,0.740686316544477,-0.0451341960992586,0.0525528018425358,-0.167344232919359,-0.0145500185392881
"PBK",-0.267687789480446,-0.0990695421831493,-0.257036846159476,-0.26394008249728,-0.0184872331119466,-0.267687789480446
"PCAT18",-0.0921075409763477,-0.0921075409763477,-0.0537148307669567,0.139744720723562,-0.0921075409763477,-0.0921075409763477
"PCAT19",-0.203100225626895,-0.144697686996235,-0.196300916401183,-0.0914859926716618,-0.203100225626895,-0.203100225626895
"PCDH17",-0.197488667205076,0.171995934085718,0.0849670917961822,-0.000190537806956261,-0.0661595021380076,-0.197488667205076
"PCDH19",-0.123068615337174,0.00850385146702628,-0.0199102532389461,-0.123068615337174,-0.123068615337174,-0.123068615337174
"PCDH7",-0.380912458667899,-0.369814211254233,-0.380912458667899,-0.355138570622441,-0.348598869841705,-0.380912458667899
"PCDH9",-0.450799060251292,-0.428805209388785,-0.413461675661169,-0.440638356307119,-0.400973183953135,-0.450799060251292
"PCDHA10",-0.161782971258954,0.66235026620298,0.368442487826461,0.447851648858365,-0.150568184302059,-0.161782971258954
"PCDHGA10",-0.111043412361123,-0.111043412361123,-0.111043412361123,-0.111043412361123,-0.111043412361123,-0.111043412361123
"PCK1",-0.157573028369973,-0.103947714176127,-0.0584542267668514,-0.149779045231117,0.344359468797689,-0.157573028369973
"PCNA",0.703137677401758,0.172207279802456,0.173286633985349,0.089604941606252,0.734047666176281,0.206016751538445
"PCOLCE",-0.350844152597947,-0.530902642591571,-0.664460750134868,-0.576776800630871,-0.6616536329798,-0.61181515871524
"PCOLCE-AS1",-0.131574864310566,-0.131574864310566,-0.131574864310566,-0.122672331746563,-0.131574864310566,-0.131574864310566
"PCOLCE2",-0.346328884784437,0.0191052775063892,0.829767472776208,1.19891433436224,1.58969799607217,0.684603803731049
"PCP2",-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,-0.0858723601416533
"PCP4",2.41269738769365,2.13743836850919,1.35150168311477,1.51433671955544,1.5666745565881,2.71061150025676
"PCSK1",-0.406758787972374,0.388919794666875,-0.152314792595465,-0.211947024342531,-0.33073487253799,-0.406758787972374
"PCSK1N",1.54078635364366,0.936829726018455,1.3268271599123,1.30612388577455,0.895455575927095,1.48308184234518
"PCSK2",-0.17554001346022,0.168832633260036,-0.076272641381986,-0.0493453840899608,-0.139224952955495,-0.17554001346022
"PCSK9",-0.060421013031457,-0.060421013031457,-0.060421013031457,-0.0297795331934611,-0.060421013031457,-0.060421013031457
"PDCD1LG2",-0.0635390279240203,-0.0635390279240203,-0.0635390279240203,-0.0635390279240203,-0.0635390279240203,-0.0635390279240203
"PDE4B",-0.375014144354266,-0.318444052758761,-0.177240152392163,-0.172447712199119,-0.375014144354266,-0.375014144354266
"PDE4C",-0.00308436774943875,-0.172544135496199,-0.161144727117843,-0.177081136739377,0.0136883125955733,-0.10720877673291
"PDE6H",-0.0366697699890816,-0.0366697699890816,-0.0366697699890816,-0.0366697699890816,-0.0366697699890816,-0.0366697699890816
"PDGFB",-0.26367089170469,-0.26367089170469,-0.222178698531343,-0.25832480971579,-0.219771726841435,-0.26367089170469
"PDGFRB",-0.226260801803156,-0.399118631968354,-0.451036472859407,-0.441443067916878,-0.477549903499699,-0.471136701072969
"PDLIM1",-0.260722225297928,-0.225882631074231,-0.190185847056685,-0.1944742873729,-0.260722225297928,-0.260722225297928
"PDLIM2",0.157476521997012,-0.342998178501104,-0.241516737862241,-0.188658647228706,-0.340450307868715,-0.342998178501104
"PDLIM3",-0.250401280488457,-0.158887944527897,-0.193626230579372,-0.150510874774575,-0.237834976631928,-0.250401280488457
"PDPN",-0.338969135247773,-0.338969135247773,-0.278677200787685,-0.184459432505775,-0.328344192538437,-0.338969135247773
"PDYN",-0.0544784095689994,-0.0544784095689994,-0.0544784095689994,-0.0544784095689994,-0.0544784095689994,-0.0544784095689994
"PDZK1IP1",-0.0458180603867009,-0.0458180603867009,-0.0458180603867009,-0.0458180603867009,-0.0458180603867009,-0.0458180603867009
"PDZRN4",-0.111457738816081,-0.111457738816081,0.0548830503870931,-0.111457738816081,0.823786703017405,-0.111457738816081
"PECAM1",-0.269454849714846,-0.239362638988238,-0.234380876975367,-0.105215219892162,-0.235649516826864,-0.269454849714846
"PEG10",1.35853023169682,1.32552518510385,1.25683230521309,1.09475602134109,1.16839335182721,0.856241335395303
"PENK",2.83050679839916,-0.272897062754463,0.039750431275919,-0.0551757865341477,-0.194160921906733,-0.295764564078016
"PEX5",-0.24249716763157,-0.174382187602781,-0.136320190961408,-0.135703131787385,0.71735996517349,-0.182788613475901
"PF4",-0.0513169993581204,-0.0513169993581204,-0.0513169993581204,-0.0513169993581204,-0.0513169993581204,-0.0513169993581204
"PGAM2",-0.223957485000072,0.0873519437033588,-0.210879190508048,-0.230889131343543,-0.0723779275352001,0.074668853604789
"PGLYRP1",-0.0482586313241193,-0.0482586313241193,-0.0482586313241193,-0.0291788212800042,-0.0482586313241193,-0.0482586313241193
"PHACTR3",0.0668812593960644,-0.214071320061344,-0.330533890523752,-0.127043939656825,-0.335813704206951,-0.216787155633018
"PHLDA2",-0.21254647220614,0.509076909685008,-0.120959230572297,-0.0166885999785651,-0.21254647220614,-0.00850954298537476
"PHOSPHO1",-0.15399991301226,-0.15399991301226,-0.147421713538342,-0.15399991301226,-0.0121412989550671,-0.15399991301226
"PIF1",-0.130413798001391,-0.130413798001391,-0.0856227971710196,-0.113428305759273,0.17064519350011,-0.130413798001391
"PIK3C2G",-0.0625760478115347,-0.0625760478115347,0.0749649705296625,-0.0625760478115347,-0.0625760478115347,-0.0625760478115347
"PIK3R5",-0.149825174477538,-0.112869576903312,-0.112486490714762,-0.0815515524653665,-0.149825174477538,-0.149825174477538
"PILRA",-0.213165132005629,-0.193082805153017,-0.18294574343561,-0.14094139353373,-0.188198140008994,-0.177928320315724
"PIP5K1B",0.129653572861292,-0.214231886318123,0.0839520895951405,-0.207172294812362,0.0113575912385201,-0.214231886318123
"PITRM1-AS1",-0.0595163056392649,0.688168788294181,-0.00575388222648771,-0.0595163056392649,-0.0595163056392649,-0.0595163056392649
"PKIB",0.554935442438343,0.59702288970104,0.57790860084175,0.304349710091239,0.564756635483912,-0.234071335749846
