"","timepoints4","timepoints5","timepoints6","timepoints7","timepoints8","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"ADRA1B",-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,0.0387878895250124
"ADRA2C",-0.0769220865407734,-0.0769220865407734,-0.0769220865407734,-0.0769220865407734,-0.0769220865407734,-0.0769220865407734,0.0479994675101175,-0.0769220865407734,-0.0636386918495507,-0.0769220865407734,-0.0769220865407734,-0.0769220865407734
"AGAP1-IT1",-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,0.0259610000249963,0.234137844285938,0.679802188693524,-0.0371361044838973
"AGR2",0.0403578895973255,-0.425756845737628,-0.540879963146683,0.0947281176915147,-0.28459486434451,-0.294248329528697,-0.580335728046926,-0.630088620307681,-0.084831986604323,-0.333834206099521,-0.0945653431210698,-0.229449429457598
"AGR3",-0.293240559857508,-0.265464391183896,-0.381279626064275,-0.381279626064275,-0.381279626064275,-0.335423206802459,-0.300478439630644,-0.381279626064275,-0.326441094100483,-0.138809496002352,-0.249470719731888,-0.320279437641047
"AGRP",-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,0.0104319849058662,0.650196686086302,0.0554665928814998
"AGXT",-0.187148885763461,-0.140368654262249,-0.187148885763461,-0.187148885763461,-0.187148885763461,-0.187148885763461,-0.159083857110246,-0.187148885763461,-0.187148885763461,-0.161783978318589,-0.177334743482653,-0.162894130389153
"AHSP",-0.180234775856972,-0.312032326994647,-0.175865989757184,-0.329086796375083,-0.365021583742738,-0.230887168432973,-0.292780784616054,0.0267450101716135,-0.276651385507019,-0.284660379458293,0.068870537889359,-0.147405563025998
"AIF1",-0.455179362969634,-0.407734303267499,-0.23143109025735,-0.364201394857412,-0.209616298285084,-0.403313196316356,-0.394602040728467,-0.253810497148836,-0.262920867840639,-0.275579344735012,-0.280808194710918,-0.395020973843525
"AIM2",0.464303049226002,-0.170052784744033,-0.170052784744033,-0.170052784744033,-0.170052784744033,-0.170052784744033,-0.170052784744033,-0.170052784744033,0.105592787076559,0.130084052763854,0.0306532384725012,0.467172196752452
"AJAP1",-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236,1.71679219094996,-0.102382763325236,-0.102382763325236,-0.102382763325236,0.0903559064202961,0.475245520188984,-0.102382763325236,0.399758155773093
