"","timepoints1","timepoints2","timepoints7","timepoints9"
"S1PR1",0.532748705864226,0.614911126120608,0.0548698767352407,0.749724879990255
"S1PR4",-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.0984292324439552
"SAA1",-0.0641494263791198,0.143596350414833,-0.0641494263791198,-0.0641494263791198
"SAMSN1",-0.255315125060419,-0.26645429705086,-0.157341645382104,-0.0163513350233664
"SBNO2",-0.212736348659215,-0.212736348659215,0.267902032329135,-0.0511838372650315
"SCAMP5",0.0841574406203318,0.194265398089091,-0.014463612239856,-0.347105429259785
"SCARA5",-0.311654055977463,-0.313302809783577,-0.33115806088695,-0.324705139449781
"SCARNA10",-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923
"SCARNA21",-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626
"SCARNA9L",-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475
"SCG2",-0.777146016326928,-0.674096096145473,-0.980980169035583,-0.97578572620192
"SGCG",-0.768387816746118,-0.825982434206668,-0.222901905343794,-0.607253249826936
"SCG5",-1.03301585533756,-0.839012517893463,-1.4121033319273,-0.839280619609003
"SCGB2A1",-0.34019797860103,-0.346785707969399,-0.346785707969399,-0.346785707969399
"SCGB3A1",0.472296404218501,1.32697581183082,0.194955320149303,1.01694289833438
"SCIMP",-0.179253142274198,-0.102921257624112,0.161158355108176,-0.179253142274198
"SCIN",-0.15947146200701,-0.154578232467712,-0.184208961937757,0.181903251168488
"SCN3A",-0.284471104148682,0.0657259559374657,-0.236367650299001,-0.088251869712764
"SCN4B",-0.121913583951689,-0.121913583951689,-0.121913583951689,-0.121913583951689
"SCNN1B",-0.0792227398212193,-0.0792227398212193,2.02310147671232,-0.0792227398212193
"SCNN1G",-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.110009788166029
"SCRG1",-0.111000400551718,-0.111000400551718,6.05765997310471,4.33433599943925
"SCT",-0.190787607856514,-0.190787607856514,-0.190787607856514,0.00657906214978894
"SDF2L1",-0.21859909594586,-0.306699016923175,0.518573402208392,-0.388963396491269
"CAVIN2",-0.101986044821046,0.0313810465700842,-0.226815579375106,-0.226815579375106
"SEC11C",-0.58316563717264,-0.818301609248299,-0.5503419404054,-0.0636500218988031
"SECTM1",-0.154051008652649,-0.154051008652649,-0.154051008652649,-0.154051008652649
"SELE",-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393
"SELENBP1",-0.204919473892577,-0.240353186462761,-0.0423786718228907,0.221187530229771
"SELL",-0.22044878547291,-0.253326716918139,-0.261398932656167,-0.261398932656167
"SELENOM",0.0170328877272196,-0.0737825965907688,-0.450356496822548,-0.123941236760557
"SELPLG",-0.18378322980231,-0.156048733138229,0.276189590459813,-0.137642148485483
"SELENOV",-0.0815585279920331,-0.0815585279920331,-0.0815585279920331,-0.0815585279920331
"SEMA3C",1.95716110711968,1.57964736199839,2.48869314741321,0.653915556878328
"SERPINA1",-0.136308842035771,-0.203461258973694,0.192398838755391,0.0758049951333545
"SERPINA3",-0.128632834604986,-0.128632834604986,1.06226130521703,-0.128632834604986
"SERPINA5",-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125
"SERPINB1",-0.325618576128578,-0.345232597584411,-0.36854886088593,-0.151821796065675
"SERPINB2",-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472
"SERPIND1",-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775
"SERPINE1",-0.215840699028977,-0.191496678987806,0.345103430761548,-0.215840699028977
"SERPINE2",-0.359962057473603,0.327672257772306,3.05695986225505,0.295707944306077
"SERPINF1",0.0571455523995782,-0.0887980946036772,-0.205741610760456,-0.352221605970733
"SERPINF2",-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.00426402788140912
"SERPING1",-0.424429722824236,-0.0394867263344045,-0.0635410182338933,-0.280490242090499
"SERPINI1",-0.400735575193714,-0.446192452330806,-0.604271692187196,-0.262924921641068
"SEZ6L",0.00988471553382289,0.044981299831045,0.034003304115405,-0.241540200248379
"SFRP1",-0.117808770985994,-0.373854101932737,-0.285205356991426,-0.353881352539297
"SFRP2",0.20602695892563,0.0937908739152706,-0.273254742852807,0.296193636831088
"SFRP4",-0.104722381953325,-0.013357086802578,-0.104722381953325,0.180230296233527
"SGCA",-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499
"SGK1",-0.575404059642385,-0.42138715575078,0.928921371701983,0.399048680150372
"SGO2",-0.126490207455372,0.0264761493497521,-0.255333359481501,0.0691456505297726
"SH2D1A",-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751
"SH2D1B",-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236
"SH2D3A",-0.124937971563904,-0.124937971563904,-0.124937971563904,-0.124937971563904
"SH2D6",-0.0876686805366053,-0.0876686805366053,-0.0876686805366053,-0.0876686805366053
"SH3BP1",-0.192572808248087,-0.192572808248087,1.24699835812402,-0.042909315542194
"SH3BP5",-0.0955336206351618,-0.0955336206351618,0.36887461869577,-0.0955336206351618
"SHCBP1",-0.128803035797286,0.0909994470504206,-0.195970652614739,0.133746899179583
"SIAH3",-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616
"SIGLEC1",-0.156805211860051,-0.170259552096128,-0.170259552096128,-0.170259552096128
"SIGLEC17P",-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797
"SIRPB1",-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,0.0635004458893992
"SIRT7",-0.033555493003366,-0.220248101872951,-0.220248101872951,-0.179715860356199
"SKAP2",-0.239685193405393,-0.291044771143762,-0.271841617566531,-0.243450348048685
"SLA2",-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214
"SLAMF1",-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955
"SLAMF7",-0.128389944549886,-0.0155672212438499,-0.0946529551662192,-0.0327493441941132
"SLAMF8",-0.110411829595378,-0.110411829595378,-0.110411829595378,-0.110411829595378
"SLAMF9",-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894
"SLC11A1",-0.127723056135782,-0.22746735443079,0.733007234645222,0.00199700175907079
"SLC14A1",-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651
"SLC16A12",-0.0890909613404835,-0.102933654066148,-0.144769308993495,-0.144769308993495
"SLC18A3",-0.0360910286310606,0.564940737142533,-0.0360910286310606,-0.0360910286310606
"SLC1A3",0.217355853998843,1.13746252680579,1.89783544389467,3.9593040417602
"SLC1A7",-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,1.26661961845495
"SLC22A4",-0.146139274610511,-0.164839703107769,-0.164839703107769,-0.164839703107769
"SLC25A37",-0.284738184012452,-0.0846617371574273,0.126130089202927,-0.244525677313954
"SLC25A39",0.0832035490410672,0.345797694458436,0.343149017390561,0.134524907760986
"SLC25A45",-0.20136725394417,-0.210535709089317,-0.310931171093367,-0.0259475724592915
"SLC25A53",-0.140962302429257,-0.168724631091591,-0.168724631091591,0.121467864009834
"SLC26A2",-0.0228317530945953,-0.308952468736757,0.54154549332404,0.0801795617925604
"SLC2A1",0.331124203842571,0.95107122562978,0.737074869678827,0.259066521241161
"SLC2A5",0.155367869251056,-0.0996346278825401,0.416054844474965,0.625477865968367
"SLC35G3",0.0617125877442542,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735
"SLC38A11",-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621
"SLC39A8",-0.292379218794274,-0.0334492995004644,-0.320970643767885,-0.320970643767885
"SLC40A1",-0.299847767746656,-0.174272061273029,-0.451731318142583,-0.217835799473407
"SLC47A1",0.42773431138225,-0.0684855826303334,-0.0684855826303334,0.46174959572071
"SLC4A1",-0.145823891224818,-0.238897305389216,0.68238531689029,-0.231521271346562
"SLC5A9",-0.0381314255037213,0.678877962032259,-0.0381314255037213,-0.0381314255037213
"SLC6A3",-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915
"SLC7A11",0.867220292843735,0.59681706256963,-0.0179982003926965,0.129035587974554
"SLC7A5P2",0.0364047229163671,-0.103680807511876,-0.267546719683522,0.251039104069056
"SLCO1C1",2.34146654361441,1.50548971960033,2.07878790359528,4.76571967333807
"SLCO2A1",-0.19948845266739,-0.179505380460509,-0.19948845266739,-0.19948845266739
"SLCO2B1",-0.131186111881059,-0.242195679172065,-0.242195679172065,-0.00684224701240016
"SLFN14",-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907
"SLIT2",3.01084778366404,2.47355854550436,0.429523810635742,2.26802740196019
"SLPI",-0.248257679755069,-0.225004573893761,-0.26660675724338,-0.202009394808728
"SMAD5-AS1",-0.0536788413944947,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468
"SMC2",0.0847642849113859,0.000817591191802426,0.301090838291791,-0.0486440461063833
"SMC4",0.0264509643374317,-0.020697858833716,-0.0579697573217732,-0.138479991048917
"SMCR5",-0.0758807755727592,1.24436299148353,-0.0426330289076859,-0.104700824718184
"SMIM1",-0.278386946419883,-0.42286343179033,-0.426990379535783,-0.479152411103644
"SMIM22",-0.476741810293127,-0.462171450926039,-0.476741810293127,-0.467480933332738
"SMIM24",0.352004310737209,0.695432178800954,-0.09134484596557,-0.09134484596557
"SMIM4",-0.271959677721086,-0.0463553069598334,-0.526947297646167,-0.259959428477837
"SMOC1",0.52751082504161,0.181705933902598,2.49815143848343,1.65456362522748
"SMR3B",-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254
"SNCA",-0.39538054418139,-0.111348364523763,-0.448728211062152,-0.423852892086516
"SNCA-AS1",-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518
"SNCG",-0.114994035847836,-0.321279386969242,-0.321279386969242,-0.0109734084797437
"SNORA14B",-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408
"SOD2",-0.461122129460677,-0.304917983302265,-0.0553611162324038,-0.0210652849786138
"SORCS2",0.087916247130055,-0.120500475200652,1.5828324475183,0.0533831426603981
"SORCS3-AS1",-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266
"SOSTDC1",1.5687358497392,0.947943627210791,0.56203538310703,1.80067272955149
"SOX1",-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,0.511288395871489
"SOX11",0.128160232568016,0.131389226754019,1.50850472545459,0.18116206850993
"SOX17",-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035
"SOX18",-0.116342860001652,-0.116342860001652,-0.116342860001652,-0.116342860001652
"SOX2",0.624759865052226,1.29058937367638,1.51252911327253,1.92061147055185
"SOX2-OT",3.49021848493552,3.50534455680636,3.11469978632687,3.82151069944983
"SOX21",-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106
"SOX21-AS1",-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875
"SOX3",1.75144471846447,1.19108504244909,-0.218619023980656,0.898582484036452
"SP2-AS1",-0.122555793474827,-0.122555793474827,0.107968269310396,-0.122555793474827
"SPACA6",-0.0852681576583111,-0.251292378782002,-0.292163822017082,0.112418129218641
"SPACA7",-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079
"SPAG5",0.118139392145048,-0.197105921577901,-0.256472379327736,-0.0401653331225424
"SPARC",0.222265604491027,0.198870216162961,0.548177474701098,0.474969687004361
"SPARCL1",0.697895586649464,1.39032913068887,0.684195914014602,1.9473612249207
"SPC25",-0.184971412709348,-0.221571495246462,-0.0992009478407363,-0.146336329144024
"SPDL1",0.0149070605028351,0.620594221709414,-0.189108323436692,-0.297798343621168
"SPECC1",-0.264808821245372,0.298598827777501,0.699746255075664,0.261560604886584
"SPIB",-0.0953581628697651,-0.0953581628697651,-0.0953581628697651,-0.0953581628697651
"SPINK2",-0.104809852439837,-0.104809852439837,-0.104809852439837,-0.104809852439837
"SPINT2",-0.333005544439272,-0.18705807488824,-1.43316441672911,-0.843569309776795
"SPON1",3.10927229674306,3.25162906742333,1.21058610459035,2.96579751480154
"SPRR1A",-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,0.252773131656075
"SPRR3",-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481
"SPTA1",-0.132844181966997,-0.153124100189849,0.182662905583961,-0.153124100189849
"SRGAP2-AS1",-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608
"SRRM4",-0.237666106455194,-0.318246302179312,-0.318246302179312,0.127935648314758
"SRSF8",-0.103391567722793,0.172019568269135,0.108644547385401,-0.071028815521013
"SSH1",-0.203576704175965,-0.249597457745277,0.303486384388434,0.0929759132306038
"SSR4",-0.612018587836626,-0.441673504882216,-0.489508330512401,-0.56701094792552
"SSTR2",-0.242755273823088,-0.242755273823088,-0.242755273823088,-0.225906973577423
"SSTR5-AS1",-0.112025898891908,-0.112025898891908,-0.112025898891908,-0.112025898891908
"SSUH2",-0.045367304955826,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782
"STAB1",-0.246602308415917,-0.223481139594716,-0.212762599467915,-0.230179238611801
"STAM-AS1",0.714866069511507,-0.194223469079005,-0.0953699424052817,-0.194223469079005
"STARD9",0.100169820887124,-0.0795692066243428,-0.160591753929013,0.410407267776025
"STC1",-0.198949860340711,0.291608923284516,-0.250631156471694,-0.308772340648288
"STK17B",0.629673912620802,0.105127987003186,-0.00878304580599645,-0.0263082541259738
"STK31",-0.0581630868578986,0.0137885506301279,-0.0581630868578986,-0.0581630868578986
"STKLD1",0.255651166903768,-0.107625410902236,-0.107625410902236,0.273767513663964
"STMN2",-0.419809177366092,-0.418613351817182,-0.457841138587421,-0.343120987917038
"STMN4",1.09233049086507,1.51134820711991,0.377505727622461,1.06290326410061
"STMND1",-0.164167040086575,-0.133592125110539,-0.164167040086575,-0.164167040086575
"STOML3",-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236
"STPG2-AS1",-0.0667788683747432,-0.0667788683747432,-0.0667788683747432,-0.0667788683747432
"STRC",-0.0963049247650479,-0.118997881277684,-0.118997881277684,-0.118997881277684
"STX11",-0.256402280405029,-0.256124291553734,-0.189336652896092,-0.244214167517855
"STX2",0.0153670469354154,0.00852640460306502,-0.27084756395397,0.280167155900402
"STXBP6",0.131002258616636,-0.0306628639677555,-0.139870792866139,0.0614351874623855
"STYX",-0.137618160678814,0.159542022975916,0.31063859592214,0.160006483729694
"SUCNR1",-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697
"SULF1",-0.152239984078832,-0.18327395654039,-0.501579584499019,-0.446899585254364
"SULT1B1",0.260281815889397,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899
"SULT1E1",-0.2431725228144,-0.16980284645692,-0.683742751290033,-0.647418306035769
"SUSD3",-0.222909798669848,-0.153355258496212,-0.14826757590296,-0.12266663198309
"SV2C",-0.0840639425216029,-0.0970394879777283,-0.157800735922122,-0.157800735922122
"SYK",-0.258236198344369,-0.312297048280488,-0.177556239208247,-0.169854780707684
"SYNGR1",-0.0728356335165553,-0.115522877418639,0.485777678024176,0.0761515989596294
"SYNPO2",-0.409778171591568,-0.405333931222692,-0.343224690821787,-0.462523747848555
"SYT10",-0.298981395223557,-0.0727582873073577,-0.311373703207368,-0.0641935120416317
"SYT2",-0.0708604375987746,0.648486736515424,-0.0708604375987746,-0.0708604375987746
"TAAR5",-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572
"TAC1",-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,-0.0825496404626281
"TAC4",-0.0917051881458534,-0.215919713038141,-0.215919713038141,-0.215919713038141
"TACC3",-0.128078409040951,-0.28798569970179,-0.370736167524501,0.0682010149399674
"TACSTD2",-0.0935091385291037,-0.0822711243382261,-0.162085421743201,-0.162085421743201
"TAGAP",-0.199153457774178,-0.138362734251441,-0.258691940947305,0.106540924674
"TAGLN",-0.332889483350077,-0.286967959266144,-0.343134086452937,-0.33664331489063
"TAGLN2",-0.430767615632123,-0.522606778032439,0.127234111740076,0.609066385942201
"TAGLN3",-0.568289750630377,-0.340071064842562,-0.469471604738197,-0.00223848779323762
"TAL1",-0.0899159332680871,-0.151883013946362,0.0861107579104993,0.00327028061012271
"TAS2R30",0.298944262885157,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374
"TBX19",0.00999209215617218,-0.0116579451484167,-0.285416280290308,-0.170211705857971
"TBX21",-0.0449792948710298,-0.0449792948710298,-0.0449792948710298,-0.0449792948710298
"TBX3",2.62199359932447,2.12178699961324,1.44348034491663,1.15140701745728
"TBXAS1",-0.25359060310132,-0.265678885800137,-0.160070195119877,0.0993843742577627
"TCEAL6",-0.57138311211217,-0.64865930417052,-0.552985500546125,-0.151848130183246
"TCF21",-0.429870031447584,-0.480824183724033,-0.497612946230266,-0.493928021766575
"TCHH",0.271000816040694,-0.11071780408337,-0.11071780408337,-0.00366083870242697
"TCL1A",-0.0455834617000518,-0.0455834617000518,-0.0455834617000518,-0.0292474357421801
"TDGF1",-0.0786635097159782,0.12325565972304,-0.0786635097159782,-0.0786635097159782
"TDO2",-0.151541518631452,-0.151541518631452,-0.151541518631452,-0.151541518631452
"TDRD12",-0.0445293223279072,-0.0445293223279072,-0.0445293223279072,-0.0445293223279072
"TDRD9",-0.477674830644115,-0.353809916537817,-0.517949136760583,-0.509495550522813
"TERT",-0.0523507853888054,-0.0523507853888054,-0.0523507853888054,-0.0523507853888054
"TESPA1",-0.0880053567062525,-0.0351931577278476,-0.0880053567062525,-0.0880053567062525
"TEX14",-0.146442453702608,0.51164555004007,-0.146442453702608,-0.146442453702608
"TEX15",-0.0939810845210883,-0.0939810845210883,-0.0939810845210883,0.25750404910266
"F3",-0.0612596892266151,-0.0610235297858798,-0.115932617959697,0.331279628646658
"TFAP2B",-0.373770914559715,-0.397496603589766,0.0746487103155815,-0.355911564456482
"TFAP2D",-0.0379291894342606,-0.0379291894342606,-0.0379291894342606,-0.0379291894342606
"TFF3",-0.121271629013987,-0.121271629013987,-0.121271629013987,-0.121271629013987
"TFPI",-0.27066693515326,-0.425492835350907,0.353298512322088,-0.269038763929011
"TFPI2",-0.28496705472437,-0.306186968427066,-0.319132875197037,-0.319132875197037
"TFRC",-0.383368640316027,-0.215548570370481,0.28862281131285,-0.0736863065804567
"TG",-0.0573444063194329,-0.0573444063194329,-0.0573444063194329,-0.0573444063194329
"TGFBI",-0.558125914431904,-0.642287129470972,-0.665271365676585,-0.685808822942569
"TGFBR3L",-0.534601667008468,-0.54632033538715,-0.54958462297687,-0.54958462297687
"TGM2",-0.592797731771901,-0.587345424956102,-0.632333313369094,-0.632333313369094
"THBD",-0.200658869881985,-0.207400005235443,-0.229328189450213,-0.201016182399119
"THBS2",0.0478818666340992,-0.247859531920553,-0.247859531920553,-0.247859531920553
"THBS4",0.166780290853536,0.36882701132836,-0.272633532782166,-0.0582333407045803
"THEM5",-0.0555982701262567,-0.0555982701262567,-0.0555982701262567,-0.0555982701262567
"THEMIS2",-0.242963844216239,-0.234638420535957,0.134599610585093,0.413599680528117
"THSD4",-0.175523116410136,-0.213111077495502,-0.213111077495502,-0.213111077495502
"THSD4-AS2",-0.0411321947675031,-0.0411321947675031,-0.0411321947675031,-0.0411321947675031
"THSD7A",0.248228994077516,-0.231356751490984,-0.298539529539982,-0.298539529539982
"THY1",0.0316339576856592,-0.122282962069745,1.32666228626605,0.28562639010446
"TIAM1",0.369401570246091,0.503136412854999,-0.219686574434137,-0.0107029076713431
"TIGD5",-0.143764874276002,-0.143764874276002,-0.143764874276002,-0.143764874276002
"TIGIT",-0.066580070549438,-0.066580070549438,-0.066580070549438,-0.066580070549438
"TIMP1",-0.319208607237284,-0.295568061730405,0.201365330609521,-0.548014680119325
"TIMP3",-0.483030243689896,-0.228008984110242,0.798380951010196,0.131736020677216
"TK1",-0.14045324059405,-0.0563433446023521,-0.0821766107029819,-0.0292839386172155
"TLR4",-0.210893606048719,-0.227553597618638,-0.227553597618638,0.0434607080676905
"TLR7",-0.134676285110967,-0.134676285110967,-0.134676285110967,-0.076323890381191
"TM4SF1",-0.214008708050271,-0.0811857645963597,0.00311141898606054,-0.287240096157147
"TM4SF18",-0.0701872848359617,-0.140032539058384,-0.189144518448212,-0.189144518448212
"TMCC2",-0.206351371517242,-0.233662215700189,-0.271717496941826,-0.110065176804719
"TMED3",-0.501550974689611,-0.185383199929797,-0.411193659263869,-0.613135565517178
"TMEM176B",-0.345535711005012,-0.433969608054591,0.406794868264425,0.065456362490467
"TMEM190",-0.0237565643841825,-0.13925336832046,-0.370858886700651,-0.370858886700651
"TMEM211",-0.0279273725562391,-0.0279273725562391,-0.0279273725562391,-0.0279273725562391
"TMEM225",-0.0246271171153515,-0.0246271171153515,-0.0246271171153515,-0.0246271171153515
"TMEM233",-0.068827165459496,-0.068827165459496,-0.068827165459496,-0.068827165459496
"TMEM236",-0.0646416265997143,-0.0646416265997143,-0.0646416265997143,-0.0646416265997143
"TMEM52B",-0.1535747268796,-0.1535747268796,0.0667939520994785,0.196005098278332
"TMEM86B",-0.0166457453619363,-0.16321513853408,0.175398311347048,-0.0338577074943271
"TMEM88",0.0557608131756598,-0.0558840620019963,-0.233562240642912,-0.233562240642912
"TMIGD3",0.0364720663787153,-0.135923241671943,0.817534994640056,0.550175567295329
"TMPRSS12",-0.0233056323840458,-0.0233056323840458,-0.0233056323840458,-0.0233056323840458
"TMPRSS13",-0.0766868276608578,-0.0766868276608578,-0.0766868276608578,-0.0766868276608578
"TMSB15A",1.14071239154126,1.05644181789384,0.313604846178676,0.816029186668603
"TNF",-0.311235938855506,-0.318126874109737,-0.169953209342489,0.0163680765806928
"TNFAIP2",-0.267541376936839,-0.288983583485765,-0.234062251168731,-0.0523818844439387
"TNFAIP3",-0.395831576119619,-0.422622268812217,-0.263616280003956,-0.339266970554298
"TNFAIP6",-0.111548630119293,-0.111548630119293,0.28176982913601,-0.111548630119293
"TNFAIP8L2",-0.153187289476756,-0.153187289476756,-0.153187289476756,-0.134395901840598
"TNFRSF12A",-0.445396044045378,-0.410217529063062,0.0702701930420258,0.490623887603067
"TNFRSF1B",-0.298726352145598,-0.32646430854246,0.0585602229544901,-0.22532206128109
"TNFRSF4",-0.116510236885602,-0.0766457770335235,0.865077052928721,-0.116510236885602
"TNFRSF8",-0.0517567316990711,-0.0517567316990711,-0.0517567316990711,-0.0517567316990711
"TNFSF10",-0.256047780806787,-0.256047780806787,-0.256047780806787,-0.256047780806787
"TNFSF13B",-0.2099960889374,-0.2099960889374,-0.2099960889374,-0.194138494638323
"TNFSF14",-0.0900779584309284,-0.0900779584309284,-0.0900779584309284,0.0528785783793964
"TNIP3",-0.0673382163713826,-0.0673382163713826,-0.0673382163713826,-0.0673382163713826
"TNKS2-AS1",-0.0938539240602383,-0.116333000950455,-0.116333000950455,-0.116333000950455
"TNNI2",-0.127568839057845,-0.127568839057845,-0.0927171456888444,-0.127568839057845
"TNNT1",0.0988911448560165,-0.255216700661721,-0.147447518314143,-0.422724930669147
"TNNT2",-0.128837717164332,-0.128837717164332,-0.128837717164332,-0.128837717164332
"TOP2A",-0.0930032012013323,-0.0696193287855103,-0.229270749796694,-0.138247444282761
"TPD52L1",-0.06899200384654,0.329335990319704,0.465376162804706,0.969172902311919
"TPM2",0.0188212036160252,0.0374097319648643,0.573146065012006,0.256384920869191
"TPPP3",-0.418238536968333,-0.235430920875189,-0.297575365142251,0.156479909368918
"TPX2",-0.0135905296165118,-0.0458054258129672,-0.235838633883317,0.0231556738798957
"TRAT1",-0.0931136342400808,-0.0931136342400808,-0.0931136342400808,-0.0931136342400808
"TRDN",-0.0433250664079243,-0.0611316499427761,-0.2531952456556,0.286340549103201
"TREM1",-0.146686083107431,-0.146686083107431,-0.146686083107431,-0.111919689291683
"TREM2",-0.125499019517714,-0.137527867295051,0.502516081941985,0.354971362369073
"TRH",-0.030412319864236,0.158426540200021,-0.106786801612254,-0.106786801612254
"TRIM10",-0.0657594563147331,-0.114065579262346,0.42591930467915,-0.114065579262346
"TRIM55",-0.0582758434748042,-0.0582758434748042,-0.0582758434748042,-0.0582758434748042
"TROAP",-0.165326483405284,0.0501855170577183,-0.220953952496361,-0.0688013667182317
"TRPC4",0.554736419895393,0.316212733351795,0.382410895117203,0.366266226384746
"TSC22D1-AS1",0.091687673312219,-0.101311645369765,-0.163283322518959,-0.0759405251465762
"TSHB",-0.477931229266667,-0.475470391711793,-0.477931229266667,-0.477931229266667
"TSLP",-0.0740686492998634,-0.0740686492998634,-0.0740686492998634,-0.0740686492998634
"TSPAN1",-0.29118536774255,-0.233031868348829,-0.29118536774255,-0.29118536774255
"TSPAN16",0.116364187567663,-0.0488378932830097,-0.0488378932830097,-0.0488378932830097
"TSPAN32",0.0889734370154803,-0.167998592373661,-0.167998592373661,0.0332821160420118
"TSPEAR-AS2",-0.00544565131137612,-0.0611791368661887,-0.0611791368661887,-0.0611791368661887
"TSPO2",-0.13198250211431,-0.146755115824678,0.592697961310935,-0.146755115824678
"TSSC2",0.0951767001647608,0.655050493329204,-0.0637917764147038,-0.0637917764147038
"TSSK3",-0.0565511405467117,-0.0565511405467117,-0.0565511405467117,-0.0565511405467117
"TSSK6",-0.0378334825293943,-0.0378334825293943,-0.0378334825293943,-0.0378334825293943
"TTC29",0.234258916359453,-0.0698376790676256,-0.0698376790676256,-0.0698376790676256
"TTC4",-0.080440522131294,0.00712165598833419,-0.129717486715065,-0.129717486715065
"TTC9",-0.119090582213971,-0.203960696134805,-0.221016575826983,-0.221016575826983
"TTK",-0.108183861770386,-0.186820011752173,-0.199055447758945,-0.0904432362984298
"TTLL9",-0.0372482788731908,-0.0372482788731908,-0.0372482788731908,-0.0372482788731908
"TTR",-0.112673628363114,-0.112673628363114,-0.112673628363114,0.176259903875832
"TTYH1",3.14779664266739,3.5731638152749,1.95962854400884,4.14446359555722
"TUBA1B",0.276339719237208,0.303470503130345,0.528491708028863,-0.223221221337559
"TUBA1C",0.0322740738701483,-0.0659858404216991,0.395283985989009,0.13399459208731
"TUBB2B",1.78974439120233,2.23046167303193,0.736768891879631,1.99387845605726
"TUBB6",-0.296489348988241,-0.149977872242072,-0.122218856064155,-0.244458021201855
"TWIST1",-0.37234800572927,-0.339012914716668,-0.389264476117229,-0.389264476117229
"POLR1F",0.075571287296784,0.160707689719843,-0.311256108889836,0.0254513645427063
"TXNDC2",-0.0340307376812814,-0.0340307376812814,-0.0340307376812814,-0.0340307376812814
"TYROBP",-0.368052284910454,-0.407654360032317,-0.195886582438024,-0.167430703581528
"UBD",-0.0507141890895139,-0.0716875074094282,-0.0716875074094282,-0.0716875074094282
"UBE2C",0.168388040969611,0.186206790433819,-0.186576477763096,-0.157014156756981
"UBE2T",-0.165869351023059,-0.067379556486922,-0.223838938368191,-0.114926594395202
"UBOX5-AS1",-0.0531553094449505,-0.0531553094449505,-0.0531553094449505,-0.00647018585629274
"UCHL1",-0.247617170728209,-0.773922441153293,-0.630987610087184,-0.548723033022925
"UCP1",-0.0314275744152472,-0.0314275744152472,-0.0314275744152472,-0.0314275744152472
"UCP2",-0.452920167512002,-0.212822361635043,-0.299954583251846,-0.23521157068105
"UNC5B-AS1",-0.0715219515751315,-0.0715219515751315,-0.0715219515751315,-0.0715219515751315
"UNC5CL",-0.0531723658365911,-0.0531723658365911,-0.0531723658365911,-0.0531723658365911
"UNC93B1",-0.156452419919699,-0.156452419919699,-0.156452419919699,-0.0343585411825804
