"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints7","timepoints8","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"PRSS21",-0.0819407483372203,-0.0372167149772347,-0.0819407483372203,0.0511656129400379,-0.0819407483372203,-0.0819407483372203,-0.0819407483372203,-0.0412606715934089,-0.0533421454338446,-0.0819407483372203,-0.0221593526044718,-0.0819407483372203,-0.0819407483372203,-0.0819407483372203,-0.0819407483372203
"PRSS35",0.237737935727789,-0.0865386600946154,0.038292127103944,0.146471484254707,3.22930606231243,0.117946610903609,0.0173819663837325,-0.145782346371658,-0.0653508817245306,-0.0587149196083336,-0.156040906531359,0.258371835605375,-0.0229395819060073,-0.156040906531359,0.0627761773830846
"PRSS57",-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,0.042628267717973,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053
"PSCA",-0.0490278676108279,0.0175247584252918,-0.0490278676108279,-0.0174862468377841,-0.0490278676108279,-0.0490278676108279,-0.0490278676108279,0.169429259945929,-0.0490278676108279,-0.0490278676108279,-0.0490278676108279,-0.0490278676108279,0.0196641089018957,-0.0490278676108279,-0.0490278676108279
"PSG4",-0.0857645054963398,-0.0857645054963398,-0.0857645054963398,-0.0857645054963398,-0.0857645054963398,-0.0857645054963398,-0.0857645054963398,-0.0857645054963398,-0.0857645054963398,-0.065479906816777,-0.0857645054963398,-0.0857645054963398,-0.0563021766205675,-0.0857645054963398,0.0446270407221306
"PSMB9",-0.281023267290282,-0.260624675173002,-0.203300338082176,-0.228188170686762,0.845205914482045,-0.272465235274361,-0.144294553493574,-0.10651867654632,-0.228478359816704,0.119972204248786,0.181935966276718,-0.084004937396958,-0.219611052269398,0.166154591343801,-0.181929117936027
"PSRC1",-0.0914322349593883,0.266746657625799,-0.00899098408778625,0.548884135149076,0.928237292831968,0.421417645019324,-0.285619098569852,-0.0256358144913864,0.0870503854335525,0.208959607734391,-0.0609691358589703,0.588764461109157,-0.014484419767914,-0.179456990069122,0.17224164879275
"PTAFR",-0.217505931508826,-0.195382685954906,-0.199647434659966,-0.201131325604349,-0.223790941573442,-0.212057325424829,-0.135209162489299,-0.168703136833901,-0.19925206500275,-0.136411474528034,-0.158871629372418,-0.215822769744444,-0.188044130146451,-0.223790941573442,-0.192197608551494
"PTCHD1",0.124859764670648,-0.112134484076726,-0.128206106957303,-0.0537365555538473,-0.128206106957303,-0.128206106957303,0.0303904977472393,-0.128206106957303,-0.128206106957303,-0.128206106957303,-0.128206106957303,-0.113403184896288,-0.128206106957303,-0.128206106957303,-0.128206106957303
"PTCRA",-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0241640285758181,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015
"PTGDS",-0.078896236294628,0.0245316135346253,-0.078896236294628,-0.078896236294628,-0.078896236294628,0.0919325134730775,-0.078896236294628,-0.078896236294628,-0.0157297075637861,-0.078896236294628,-0.078896236294628,-0.078896236294628,-0.078896236294628,-0.078896236294628,0.00925682963709978
"PTGER4",-0.1875482846217,-0.193824856730636,-0.211788684293849,-0.217359882193828,-0.133267070180657,-0.245049145437975,-0.181053740568181,-0.122485771518787,-0.211658430414256,-0.204953683656164,-0.00759750342414328,-0.172800624851418,-0.146436528656705,-0.224290138385259,-0.21061787594791
"PTGS1",-0.130416794842939,-0.109607855881569,-0.130288041229619,-0.118561919930669,-0.155613748557148,-0.155613748557148,-0.155613748557148,-0.143403580315382,-0.155613748557148,-0.071631003004126,-0.130687256743821,-0.155613748557148,-0.0249717584690048,0.428253019122669,-0.155613748557148
"PTGS2",-0.170828099274175,0.101893519989856,0.0690047529091033,0.529434864336581,0.859328607412797,0.387578466097128,-0.0209371739661984,0.492107641263089,0.440046285031778,0.423895299256451,0.696434450699378,0.277454580853919,1.21135976786807,-0.00207044634568418,0.668379187528514
"PTHLH",0.251008819596387,-0.0470811249726264,-0.100177622560846,0.218261863343269,-0.100177622560846,0.0710118286689993,-0.100177622560846,-0.100177622560846,0.0291558180896439,0.0113486609352029,-0.100177622560846,0.294157744806154,-0.0688811328376515,-0.100177622560846,-0.100177622560846
"PTPN6",-0.358995638754966,-0.362917112998524,-0.251628966914586,-0.340830654679214,-0.355087077531727,-0.404165073512051,0.0839920175444556,-0.341650197905126,-0.407962538886657,-0.414105013145151,-0.324756722720562,-0.384368996962842,-0.365201204336258,-0.0513148335837297,-0.396503543855731
"PTPN7",-0.130842053882878,-0.0962018134025219,-0.130842053882878,-0.0880408200431926,-0.130842053882878,-0.130842053882878,-0.130842053882878,-0.0652674003721692,0.0015586369930009,-0.0517978998279768,-0.0194755727441865,-0.108616890808004,-0.126478214922389,-0.130842053882878,-0.130842053882878
"PTPRC",-0.32962611317559,-0.294826657185862,-0.291721470412223,-0.301705700227387,-0.340380482909108,-0.292562024768009,-0.324628070958451,-0.17577065380257,-0.278867968394195,-0.24768830277007,-0.143493200621853,-0.311552833880645,-0.252705390089295,-0.309643263253951,-0.216556601647108
"PTPRCAP",-0.160676009406978,-0.141705948126469,-0.0950108845563905,-0.147096412538931,-0.160676009406978,-0.046900531470202,-0.160676009406978,-0.116346285758373,0.00337330185737374,-0.0851702528006915,0.0634298542935853,-0.160676009406978,-0.154578058577512,-0.0645109704857706,-0.0938427268664285
"PTPRE",-0.310897923720891,-0.213103981753387,-0.206828128911789,-0.199388487282581,-0.359174127487963,-0.171274791323161,-0.124765913533482,-0.261977306166276,-0.252911465418136,-0.266671382495256,-0.0726051591879078,-0.267820855663068,-0.133760300092468,-0.325660878678027,-0.16645910990695
"PTPRN",-0.69542970066666,-0.665344100445735,-0.529093198026115,-0.576066905420846,-0.716611310966218,-0.65147828544067,-0.341047757758324,-0.672927446286508,-0.544854853112405,-0.563655161398716,-0.457631505121953,-0.544598415784989,-0.54962048880526,-0.430883031117478,-0.595688333943132
"PTPRZ1",-0.205536994303395,-0.111132126369586,-0.200287052955804,-0.171444729505845,-0.205536994303395,-0.205536994303395,-0.170294024685894,-0.205536994303395,-0.205536994303395,-0.199699369824972,-0.205536994303395,-0.205536994303395,-0.16764127619737,-0.0945977014505876,0.0776730704288676
"PTTG1",0.425450793172364,0.139297459534407,0.0583039741472873,0.0723136087394909,-0.609445042055628,-0.184038710313421,-0.312707918901657,-0.409255391075088,-0.0483007212681296,-0.327746442322147,-0.0336312943702313,-0.0565697541224927,-0.187240598592972,-0.238488332141295,-0.186611536268471
"PUS1",-0.160886368194109,-0.0627464406721374,-0.160886368194109,0.0229958950573593,-0.160886368194109,-0.160886368194109,-0.0886052517101251,0.29427469165174,0.186843556339385,-0.160886368194109,-0.160886368194109,0.0136243355383683,-0.0657719341419973,-0.160886368194109,-0.160886368194109
"PVRIG",-0.0962018809875394,-0.0801629488717442,-0.0962018809875394,-0.0930074409637671,-0.0962018809875394,-0.0962018809875394,-0.0962018809875394,-0.0962018809875394,-0.0527224109585495,-0.08041822425367,-0.076246796498745,-0.0962018809875394,-0.0604901482709189,-0.0962018809875394,-0.0962018809875394
"PYCARD",-0.129787700300647,-0.0580839858220398,0.0341409303326927,0.00833219912584174,0.60643247643356,-0.165071910080263,0.107357035639409,-0.077952264489387,-0.0449049814696942,-0.116254305572308,-0.107309783697231,-0.0631577833342271,-0.0755255856158118,-0.191136192285857,-0.128809710190737
"PYHIN1",-0.0669912114221204,-0.0669912114221204,-0.0669912114221204,-0.0669912114221204,-0.0669912114221204,-0.0669912114221204,-0.0669912114221204,-0.0542759189868472,-0.0589870670226722,-0.0669912114221204,-0.0669912114221204,-0.0669912114221204,-0.0669912114221204,-0.0669912114221204,-0.0669912114221204
"PYY2",-0.129919327952162,-0.123437772120993,-0.129919327952162,0.0136874926128524,-0.129919327952162,-0.129919327952162,-0.040401383841319,0.00940872904609077,-0.129919327952162,-0.0842729067528208,-0.0706369760144425,-0.129919327952162,-0.0192743416247767,-0.0854210931639959,-0.129919327952162
"QPCT",-0.70182124430099,-0.550069275316532,-0.411981077902368,-0.433315626824063,-0.786509629124881,-0.447579906836985,-0.320013432363073,-0.210329984105267,-0.403032386061937,-0.371031547006734,-0.599791707918568,-0.382663821593602,-0.426331997825439,-0.502527282736287,-0.619895893878302
"RAB37",-0.128089809410785,-0.0540034093562557,-0.128089809410785,-0.0441848159869665,-0.128089809410785,-0.0373380959807449,-0.0456707791746877,0.145644529766395,-0.100319884189369,0.0972877329385481,-0.0424892647992618,0.0328979167579555,0.0731332697897396,-0.00558157817978771,-0.128089809410785
"RAB3B",-0.285278554457426,-0.307164534517977,-0.344032036237158,-0.0878099660041807,-0.357483611302342,-0.335413665263261,0.0235515579360917,-0.294095254259304,-0.395854787124298,-0.362428900381975,0.0700124534135593,-0.348356984915556,-0.332775813577567,-0.488441769938311,-0.398458303787397
"RAB42P1",0.224434730144209,0.16368216299455,0.0395170016406344,0.150955776423221,-0.144566008873278,0.341223427989322,0.0848278254037468,0.215638922632862,0.227064990640391,-0.0632384588424582,-0.144566008873278,-0.144566008873278,0.0148129922699878,0.186699344046249,-0.0253313845543886
"RNASE1",0.0513660526608622,0.107843626151728,0.0691720287227584,-0.274868914401802,-0.136828430301594,0.207711632841629,0.151770154669619,-0.264613227732317,-0.121950759504669,-0.264067213850385,0.310680484563654,0.241967109214684,-0.0675465523649655,-0.377325450366949,-0.0831056038713524
"RAC2",-0.265332621680547,-0.230778233035848,-0.19066579890583,-0.220078086664837,-0.283532401060694,-0.256756478987717,-0.0962312367075289,-0.260245629669954,-0.173954341660462,-0.18978175986824,-0.170229610871631,-0.17145406705505,-0.18744277512169,-0.123467631648084,-0.149403309794368
"RACGAP1",0.140077630154221,0.1064344765613,-0.114254208019343,0.0849604178621959,-0.218915173402461,0.0374697866043483,0.323472263066882,-0.218915173402461,0.117685534884133,-0.045777325079876,-0.0443158241287244,0.0827947978060416,0.0134603086492628,-0.127514238910513,-0.135913786219979
"RAD51AP1",0.0230139711515485,0.338944276144394,0.291837704810558,0.107413713160924,-0.255505275615981,0.0280332145045584,-0.255505275615981,-0.255505275615981,0.186076329698827,0.0419849692180962,0.10655005742974,0.237720592956263,0.0241793081288206,-0.157666155182975,-0.162047442135914
"RAD9B",-0.00556428173954513,0.0763826916862921,-0.0836399196296912,-0.0836399196296912,-0.0836399196296912,-0.000695477871176995,-0.0836399196296912,-0.0836399196296912,-0.0836399196296912,-0.0836399196296912,0.131264221687785,0.0478604793247005,0.00769224365654845,-0.0836399196296912,0.0559408517261479
"RALYL",-0.198540597932551,-0.281799501051381,-0.287936301982291,-0.325897742464211,-0.404336526691819,-0.395121638939271,-0.404336526691819,-0.404336526691819,-0.360869955068092,-0.317095277192765,-0.37601539870972,-0.404336526691819,-0.353788080200094,-0.18185432324482,-0.257663699079473
"RAMP1",-0.332012673483637,-0.104382917545426,-0.213689650033862,0.00082967741534818,-0.354237869297594,-0.268153627759157,-0.308137377577059,-0.121954381931071,-0.219925982156682,-0.214109154678062,-0.283529970932005,-0.313105402408601,-0.160862466099179,0.0132308421577122,-0.296940757112617
"RAMP2",0.882165691387805,0.579835888154181,0.638041171254389,0.837309504468256,0.397749576009318,0.215191819348678,0.225685541090689,-0.0590710868285464,0.243908706309904,0.32298594745049,0.240125837828638,-0.0732007467641578,-0.00173220096527365,0.0224506407719108,0.00825353466454492
"RAMP3",-0.14720507021473,-0.145545945203578,-0.133292879269921,-0.0983613991625185,-0.156679383538768,-0.0181111016517091,-0.156679383538768,-0.0141407523031244,-0.149437816772622,-0.128037728055214,-0.14392211839966,-0.143575353030218,-0.127344429670311,-0.156679383538768,-0.0562436768027917
"RAPGEF5",-0.00818397192027789,0.151631669895546,0.340575750647665,0.114269067841674,-0.254227610251386,0.0906597223310135,0.336823439498305,-0.189376682706183,-0.0826622377064072,0.0510460088424521,-0.0644007392219254,-0.110552196238423,0.178692107820582,-0.086898849274969,0.337629092658287
"RARRES1",-0.265159538475889,0.01650115037962,0.0696257753937704,0.27101875619632,-0.265159538475889,1.11816679266402,1.34526618215886,0.491389071688155,0.433296055497035,0.618536665903367,2.02538431794867,1.42521251467395,0.511432638618125,1.0863580436131,0.650677278999744
"RARRES2",0.00352746387019832,-0.0124333735524435,0.291580538467481,0.0860721991596202,1.11393008828763,0.22129434913126,0.74197396694438,0.520119324873587,1.15591361196214,1.26958949485014,1.3311627180501,1.47424520227662,1.57818559369316,2.42530247221648,1.81689475009356
"PLAAT4",-0.329967310772962,-0.165896321008017,-0.0715449944217194,-0.164740857254824,0.874899193525149,-0.041060644421742,0.736311603539253,0.173085176898289,0.169640580698266,0.548034694860685,1.26748393286373,0.754356351924517,0.735344592537342,0.351905474146207,0.784075475137954
"RASD1",-0.607384265491565,-0.200807718451375,-0.162407246847258,-0.0763344142881112,0.226755556361937,-0.288100782516773,-0.113345386170712,0.361619302342293,0.435362803967757,-0.104833717517056,0.425841182497952,-0.305001290441487,0.825397615221257,0.616331313253205,0.79986066596477
"RASD2",-0.0962276059629312,-0.0962276059629312,-0.0962276059629312,-0.0962276059629312,-0.0962276059629312,-0.0962276059629312,-0.0962276059629312,-0.0306226468083863,-0.0962276059629312,-0.0714402739044422,-0.0962276059629312,-0.0962276059629312,-0.0746076229645491,-0.0962276059629312,-0.0962276059629312
"RASGRF1",-0.111937520447362,-0.111937520447362,-0.111937520447362,-0.0182540930236955,-0.111937520447362,-0.111937520447362,-0.111937520447362,-0.111937520447362,-0.111937520447362,-0.0712595321682895,-0.111937520447362,-0.111937520447362,-0.0775173299949085,-0.111937520447362,-0.111937520447362
"RBBP8",-0.298219025881092,-0.162519613699659,-0.041137624657814,-0.128681779540464,0.33738284565758,-0.276825975560366,-0.217124223877716,-0.351769180521316,-0.25207138161504,-0.396815930377288,-0.388788822313741,-0.350791977441451,-0.198048472165638,-0.41721483790921,-0.232883820282679
"RBM38",-0.184264966197176,-0.0594442838557363,-0.143273689546741,-0.207863616174447,-0.23209675689319,-0.0277074000359631,0.122225699817987,-0.0335063738533583,-0.13252833171001,-0.128689808475116,-0.0826668063862428,0.0985401422874579,-0.158627888054007,-0.0611054962803735,-0.111906572532138
"RBMS3-AS3",0.140215584946818,0.311300040118272,0.728549913886071,0.166480996959078,-0.16106367602341,0.356544263830468,0.271702395178917,-0.0146483869339335,-0.140966572120375,-0.151161768115878,0.656251238089789,0.0422673369828536,0.281913788727044,0.28433486108137,0.325457689904105
"RBMXL2",-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,0.19949945679529,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147
"RBP4",-0.572872334291165,-0.509012008134373,-0.273236806747095,-0.446902362337683,-0.365251483887855,-0.384665338577699,-0.453127426395514,-0.547071092791243,-0.326848988456251,-0.302163203569182,-0.505815367432445,-0.469959480503383,-0.450675464971565,-0.413994879885178,-0.310890602945217
"RBP7",-0.196871392779708,-0.191406861457659,-0.158701836124318,-0.184120012583274,-0.219625299535821,-0.0474002165525716,-0.219625299535821,-0.219625299535821,-0.154582403321498,-0.215433495073162,-0.178115952436695,-0.174085344698566,-0.134757430673038,-0.134737601261872,-0.174336628017135
"RCAN1",0.290159305577983,0.38507684973598,0.406166762845585,0.187911842993394,1.09360451986215,0.0479273734961148,0.00885146056860663,0.128881686941092,0.24929194941451,-0.135732848068476,0.410072267954079,0.78788083085778,0.625436097760487,0.148864583030531,0.70274105866816
"RCN3",-0.116569280203907,0.139775767949813,0.127316830309964,0.075938122582779,0.868137301428243,0.240156905372059,0.0933351566461135,0.219118505031516,0.415510242347378,0.0906876659353266,0.436381099454863,0.433593664374019,0.3626095463141,-0.443320728300456,0.114779878612958
"RCSD1",-0.230214376213804,-0.087517103196388,-0.113518626231402,-0.187545547283852,-0.258866722887541,-0.0148743549814896,-0.151188200115112,-0.107157987177642,0.12918939212026,0.233592831599829,-0.237246636738815,0.0212368707802728,-0.0934947001645849,-0.0814780593631844,0.0937188695275787
"RCVRN",-0.0528674538117191,-0.0528674538117191,0.199636230181734,0.0797854885011873,-0.0528674538117191,-0.0528674538117191,-0.0528674538117191,-0.0528674538117191,-0.0528674538117191,-0.0528674538117191,1.09173049355259,-0.0528674538117191,-0.0528674538117191,-0.0528674538117191,-0.0528674538117191
"RDH12",-0.111357748749129,-0.111357748749129,-0.111357748749129,-0.0752621794108614,-0.111357748749129,-0.111357748749129,-0.111357748749129,-0.111357748749129,-0.111357748749129,-0.111357748749129,-0.111357748749129,-0.111357748749129,-0.0926313083093723,-0.111357748749129,-0.111357748749129
"RELL2",-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,0.182128238380243,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514
"RELN",-0.119235772633367,-0.0947900094519892,-0.101459592057333,-0.0849327799172174,-0.119235772633367,-0.0371674926531125,-0.119235772633367,-0.119235772633367,-0.119235772633367,-0.119235772633367,-0.119235772633367,-0.119235772633367,-0.0789199150530824,-0.119235772633367,-0.0736111864489963
"RETN",-0.155909533642529,-0.124647286152879,-0.17516652207478,-0.148532533206491,-0.188968439044165,-0.188968439044165,-0.164837241669891,-0.0808618471713642,-0.174312051001293,-0.157830027448785,-0.188968439044165,-0.177301627747611,-0.163738530388869,-0.188968439044165,-0.1829154297681
"RFC3",-0.309315083406795,0.116108744324188,0.297027715017746,0.0749050871153042,0.157369708184326,-0.000575982217761767,-0.115888021481167,-0.29249080095393,-0.133680194768239,-0.168593612089937,0.202322299849078,0.0321994759357603,-0.292210225365132,-0.371849225524544,-0.228319385497957
"RFX8",0.0474493116077585,0.0108194734899896,0.0563949619009636,-0.0260152874116176,-0.0995582118858116,-0.0995582118858116,-0.0995582118858116,-0.0454161132021604,-0.0995582118858116,-0.0582412436456266,-0.0995582118858116,0.00862192657594036,-0.00164779466698196,-0.0995582118858116,-0.0995582118858116
"RGCC",-0.42218607430177,-0.321396937103322,-0.228543611188849,-0.209859518593499,-0.432284560916466,-0.319930372375378,-0.0735510730132537,-0.233622544949517,-0.323098632094031,-0.364672176236471,-0.373587375466985,-0.336644801228452,-0.0780980555548122,-0.402528888163962,-0.0750811614815518
"RGPD2",-0.0399339045410093,-0.0399339045410093,0.0785892207085758,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093
"RGR",-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339,-0.0312868040022339
"RGS1",-0.303661926802917,-0.262260810561628,-0.211142338720654,-0.210937483001978,-0.358861122820495,-0.348614120077763,-0.358861122820495,0.246986884188202,-0.159300591221796,-0.185384728507272,-0.173160506108168,-0.231210071398764,-0.203896159913666,-0.220161260219696,-0.283902584322284
"RGS10",-0.311380736691491,-0.333063081013343,-0.35716123681108,-0.268003351841672,-0.385711094996341,-0.181093424231478,-0.320918125090853,-0.237733052911058,-0.238746719897888,-0.299069062474323,-0.20444735733798,-0.250250223744053,-0.197449271829481,-0.31952348466562,-0.216729240531472
"RGS16",-0.155213533942215,-0.285140482128404,0.0160725509032063,-0.276479454062004,0.338936045839511,0.0345113985125697,-0.237404372935543,0.10289835290022,0.339926977761234,1.06167642406566,-0.392779137699765,-0.00253828303964792,1.12412904722814,0.0269346369492893,1.37989854661884
"RGS19",-0.308736010868268,-0.180058384968577,-0.172203124702722,-0.174604440673673,-0.308736010868268,-0.0479133253996569,-0.0492363947230121,-0.0727429318969085,-0.0121908660353939,-0.0738228499558975,-0.252422332655562,-0.247086454017845,-0.117910528781245,-0.26356574701402,-0.249481632561488
"RGS2",-0.275791534529019,-0.304106124120355,-0.224183089506488,0.385690707821829,-1.02271966193134,-0.514417644004099,-0.745115080858543,0.0166688104804937,0.375850565462175,0.530123701315846,-0.181156709863552,-0.268869931976095,0.464145356945899,1.0406837465979,0.603417323747273
"RGS4",0.150856848773961,-0.146970110296448,0.0553041018480788,-0.0673274040605749,-0.182249377943487,-0.0277038558205945,-0.182249377943487,-0.182249377943487,-0.0270372583368252,-0.0900023786835468,-0.156183061148013,-0.168272695219441,0.0749426252803987,-0.182249377943487,-0.182249377943487
"RGS5",0.865427616329867,0.257957142648473,0.690666844460524,0.251249189944931,-0.245038837464123,0.393130014773966,-0.245038837464123,0.46823989560896,0.952452251040822,0.978191458986953,-0.127335907969079,0.587268624023345,0.382813289932346,1.03713069239758,-0.0785849009506785
"RHAG",-0.143156060467916,-0.135077491149254,-0.0939508327835555,-0.10362272900262,-0.174829163286433,-0.148240565895036,-0.174829163286433,-0.174829163286433,-0.174829163286433,-0.165103160548109,-0.0613410061531681,-0.174829163286433,-0.16839974755635,-0.0494548883107572,-0.0769773967531765
"RHBDF2",-0.201542143297629,-0.1940768407819,-0.16811541291454,-0.180562358191914,-0.20936993808237,-0.0173147399287289,-0.20936993808237,-0.155352269813706,-0.206487178089761,-0.121181801227019,-0.0655688144152826,-0.197257464976838,-0.126515975083565,-0.20936993808237,-0.20936993808237
"RHBDL1",-0.282365668768929,-0.246614901267138,-0.277021389433176,-0.188247808972832,-0.297134470118378,-0.266454847307262,-0.297134470118378,-0.222005753244597,-0.264568640322988,-0.250537412425136,-0.263347379531881,-0.248992363894103,-0.203892790162082,-0.297134470118378,-0.245727287935172
"RHBDL2",-0.191727582909755,0.123844532199512,0.0688259631034127,0.255042898488923,-0.221635570242283,-0.0468693398802314,-0.221635570242283,0.521826310148116,0.209970840448726,0.00693480356370882,0.238211006033296,-0.0641063072632583,0.000693778007428394,0.799616190700591,0.0929008297896332
"RHCE",-0.170597338190196,-0.133916412287915,-0.149701652465349,-0.168840761397214,-0.170597338190196,-0.170597338190196,-0.170597338190196,-0.170597338190196,-0.0684269015040562,-0.170597338190196,-0.0707080453205326,-0.170597338190196,-0.162380473341138,-0.148918490100797,-0.0698874871654165
"RHO",-0.0449024350578702,-0.0449024350578702,0.109845995011541,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,0.181730569669289,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,0.0565190970530352
"RHOV",-0.0735051375860914,-0.113752861901192,0.186803232719411,0.141066392226412,-0.113752861901192,-0.113752861901192,-0.0280419389325291,-0.113752861901192,-0.00524649653067077,-0.0816101382317001,-0.113752861901192,-0.113752861901192,-0.0201803276037067,-0.113752861901192,-0.113752861901192
"RHPN1-AS1",0.27289329802131,0.213322032850991,0.279387805478995,-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,-0.0657118652808799,-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,0.0311710403822197,-0.0970677897711835,-0.0970677897711835
"RILPL2",-0.314343375003995,-0.0531269824590892,-0.188522110495599,0.107535633098071,-0.318770828942008,0.0820761007248404,-0.251800380401103,0.151281290633714,0.0907169814813098,0.0294265394501695,0.103209420693752,0.215260808770127,-0.174176711401306,-0.396020439818955,-0.171580520148284
"RNASE2",-0.112507370506037,-0.0943073932519727,-0.097466020710644,-0.0296093620073972,-0.112507370506037,-0.112507370506037,-0.112507370506037,0.00823489530837171,-0.112507370506037,-0.112507370506037,-0.0951846078625687,-0.0474884353819954,-0.0939703869365859,-0.112507370506037,-0.112507370506037
"RNASE6",-0.256317047568,-0.230794650113863,-0.156715712088286,-0.194175780867941,-0.269746324749122,-0.256431066796449,-0.213640035608655,-0.146653517555843,-0.176974340251796,-0.177980392836076,-0.101683982607434,-0.232092334610607,-0.243068262474495,-0.230733877978937,-0.269746324749122
"RNASEH2A",0.2248323536002,0.202502329756111,0.591466416779714,0.170067938839261,0.788632605203464,-0.107763096012504,-0.375226778178643,-0.347535454940371,0.174454533325895,-0.294516827936639,0.026455910475569,0.292646139903714,-0.182341769682443,-0.177130950729468,-0.264551422370794
"RNASET2",-0.264257095923342,-0.293195251366717,-0.348797247157498,-0.219672452178122,-0.629634790571867,-0.238658865839655,-0.274307571944609,-0.391333502089136,-0.204425088711917,-0.277228569156179,0.00312460045247244,-0.227000941561502,-0.210546896080175,0.0938238286980164,-0.421092147163673
"RNF149",-0.0484912354575937,-0.0712953465706859,0.520529185162048,-0.00929645457024279,-0.378417064043043,-0.342523387728092,-0.306723248587883,-0.0583379932313774,-0.145916205918384,-0.304748644802366,-0.177902457719735,-0.319190854732169,-0.222850940692035,0.159339408626518,-0.364155045549231
"ROBO4",-0.132333487619514,-0.0991507777922826,-0.103394941390712,-0.0289816845824878,-0.142260959802394,-0.0876933421652223,-0.142260959802394,-0.142260959802394,-0.10993778195656,-0.142260959802394,-0.142260959802394,-0.142260959802394,-0.102635138083555,-0.142260959802394,-0.0362768271088248
"RPA4",-0.0560726052410051,-0.0463860658821671,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0245949105725013,-0.0370431006333752,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051
"RPGR",-0.233495769151956,-0.290193529872427,-0.346145630550797,-0.147011505074165,-0.0657645831289474,-0.317772470583493,-0.26097335610825,-0.380445145351515,-0.194899496509237,-0.0820223621538835,0.252722873825408,-0.304752511730578,-0.238354096132904,-0.342438470450756,-0.226158030220728
"RPL13P5",-0.22430182218845,-0.0451593896648292,-0.0974464726094631,-0.0657359197089249,-0.22430182218845,0.0331851113670165,-0.020263608096541,-0.21404291689846,0.104599592286237,-0.0242242259926035,0.040727982794645,-0.104045234240053,0.12177628896193,-0.22430182218845,0.218415293035964
"RPSAP52",-0.0508904944016887,-0.0508904944016887,0.142395861259882,0.0537875546511581,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887
"RRAD",-0.132968701047422,-0.0968493308803778,-0.121051776435687,-0.12411400739085,-0.132968701047422,-0.0991178442747439,-0.132968701047422,-0.0231133300062631,0.024250820160725,0.148574773439261,-0.0732112701499706,-0.132968701047422,0.15773003176972,-0.132968701047422,0.821391828282756
"RSPO3",-0.176737120678553,0.808707861270785,0.327186571719563,0.87901431945746,0.554016617320694,0.832538252855106,0.76643252109128,0.967915962925555,1.57934812085002,0.777685473213928,1.64470141698371,1.34663250067824,1.11044105421511,1.2018872933168,0.872874790316759
"RTN1",-0.579992343875687,-0.513478861574241,-0.433510519624981,-0.498792882720873,-0.636058696927087,-0.510752100026651,-0.37536776539398,-0.459656380654632,-0.555176074979665,-0.523999547090775,-0.36701470226192,-0.406903221578051,-0.50088355490881,0.00520539345921866,-0.545069183235396
