"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints11","timepoints13"
"AGXT",-0.0905483951110889,-0.178467397502593,-0.187148885763461,-0.187148885763461,-0.187148885763461,0.0564351567223035,0.198755235245898,-0.187148885763461
"AHSP",-0.113723357821743,-0.343678050981747,0.00807102488143777,-0.129546697975124,-0.365021583742738,-0.226261950943497,-0.337440836606308,-0.365021583742738
"AIF1",-0.425330262480759,-0.41144822922735,-0.382128769603493,-0.286066377273407,-0.431154178509615,-0.471546726272117,-0.326930576633706,-0.41370347716256
"AIM2",-0.12684068709033,-0.00101092529813106,-0.170052784744033,-0.170052784744033,-0.170052784744033,-0.170052784744033,-0.170052784744033,-0.063651343305604
"AJAP1",-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236
"AKAP12",-0.409264254586086,-0.264370507125839,-0.354454427154098,-0.576296454743695,-0.627444695533249,-0.250151433299063,-0.0447590347751148,-0.205622035447244
"AKR1B15",-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878
"AKR1C6P",-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601
"ALAS2",-0.0522321581106101,-0.269729667917167,-0.21563070749577,-0.236321546800953,-0.271041479870105,-0.28680029638992,-0.265466873693832,-0.28680029638992
"ALDH1A1",0.926090748328308,1.45296980225291,1.21622926964599,1.45033991633873,1.60159747593221,0.866206297770022,0.850895725460415,1.21731355926215
"ALDH1A2",0.371058615750798,0.78578617804847,0.595666536122222,1.44805087798397,1.84150907229173,2.38990386457092,0.321808351904581,2.05206468161225
"ALDH3A1",0.465090133760363,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,0.941835627072345,-0.0646270810307278,1.19879719820142,3.29024861264618
"ALOX12B",-0.0629718393706684,-0.0431233252209547,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684
"ALOX15",1.05939976262703,1.54333614125935,0.31960023330298,2.64942950901181,0.468686803442601,0.34807282741387,-0.21293640860241,-0.21293640860241
"ALOX5AP",-0.132127927261905,-0.183928012506813,-0.246982322893558,-0.176873637623628,-0.246982322893558,0.191872287621724,-0.246982322893558,-0.246982322893558
"ALPK1",0.390342359582808,0.0788161665520132,-0.19041940694335,-0.19041940694335,-0.19041940694335,0.824014995562048,-0.19041940694335,-0.19041940694335
"FLACC1",-0.137599381632742,-0.131829965428701,-0.137599381632742,-0.137599381632742,-0.137599381632742,-0.137599381632742,-0.137599381632742,-0.137599381632742
"JAML",-0.281071845541082,-0.249549173323408,-0.239011006693097,0.0815611354905739,-0.281071845541082,-0.281071845541082,-0.281071845541082,-0.281071845541082
"AMPD1",-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478
"ANGPT1",-0.506959324085559,-0.369572538194524,-0.436466576503675,-0.461031988320706,-0.591068621231676,-0.517016232177756,-0.329554996554916,-0.591068621231676
"ANGPT2",-0.23238387069512,-0.214511206381788,-0.258147327714633,-0.163137256215949,0.131373025467484,-0.304393881333113,-0.270210126529212,-0.304393881333113
"ANGPTL1",-0.242015040222592,-0.270923176638255,-0.274640120988514,-0.289425716969793,-0.289425716969793,-0.289425716969793,-0.289425716969793,-0.289425716969793
"ANGPTL4",-0.237963186819424,-0.19124759503411,-0.19354134772456,-0.268746396977308,-0.268746396977308,-0.268746396977308,-0.268746396977308,-0.212415278158516
"ANK1",-0.16931670404394,-0.0907944125509869,-0.0323987966964298,-0.16931670404394,-0.16931670404394,-0.16931670404394,-0.16931670404394,-0.16931670404394
"ANKRD1",-0.0610789538304664,0.65756954287171,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664
"ANKRD19P",-0.0654439882185378,-0.12412795368168,-0.146942070831422,-0.146942070831422,-0.146942070831422,-0.146942070831422,-0.146942070831422,-0.146942070831422
"ANKRD34C",-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,1.94958939739726,-0.0630132532534247
"ANKRD50",-0.0247907953292387,0.304703660309128,0.310814249678798,-0.217109351266204,0.569864678847099,-0.455052383552795,-0.254289035414282,0.676102254983596
"ANKRD9",0.294304422004001,0.029347878952416,-0.132870054672532,-0.132870054672532,-0.132870054672532,-0.132870054672532,-0.0856780263385037,0.102177798221717
"ANKS4B",-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918
"ANLN",1.58378378473351,2.10703934962495,2.33623231041093,5.03193712688488,2.49208819189415,1.27177066202501,3.11253149930744,5.24170217626468
"ANXA1",0.119302724989784,-0.134154354404855,-0.310723075835832,-0.328900322595806,-0.506489765947821,-0.239689331930347,-0.483719306149433,0.390344825480103
"ANXA2",1.1562862249739,0.826865774920012,0.400274011923314,0.622811795886224,0.767608294579745,0.516952869433505,0.53623973418688,1.47743233215565
"ANXA2R",-0.125853363643615,-0.125853363643615,-0.125853363643615,-0.125853363643615,-0.125853363643615,-0.125853363643615,-0.125853363643615,-0.125853363643615
"ANXA3",0.68753175391558,0.27967559358754,1.02022730509215,0.598201689501368,0.648774703864435,-0.284805712766358,0.656276107756984,-0.284805712766358
"APBB1IP",-0.226054389316592,-0.226054389316592,-0.173539868532505,-0.178443749490936,-0.226054389316592,-0.226054389316592,-0.226054389316592,-0.226054389316592
"APBB2",-0.173640358559861,0.239620235107301,0.359036036475535,0.37152568329921,0.105053360368896,1.81909668428328,0.224360390941457,-0.330269059124351
"APCDD1L-DT",-0.0693372116594794,-0.0978040952256822,-0.0978040952256822,-0.0978040952256822,-0.0978040952256822,-0.0978040952256822,1.92175672381945,-0.0978040952256822
"APLNR",0.0669309845354408,-0.156429986552526,-0.116224615963605,-0.138762805812137,-0.189601963616464,-0.189601963616464,-0.189601963616464,-0.189601963616464
"APOA2",-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795
"APOBEC3A",-0.11218907269889,-0.101110423361208,-0.11218907269889,-0.11218907269889,-0.11218907269889,-0.11218907269889,-0.11218907269889,-0.11218907269889
"APOBEC3D",-0.103674100698736,-0.10249136063444,-0.115605709016721,-0.115605709016721,-0.115605709016721,-0.115605709016721,-0.115605709016721,-0.115605709016721
"APOBR",-0.148119550547815,-0.164579104636091,-0.164579104636091,-0.164579104636091,-0.164579104636091,-0.164579104636091,-0.164579104636091,-0.164579104636091
"APOC1",-0.297159922349056,-0.193853234307946,-0.14901845458087,-0.235189503816174,-0.212443754640734,-0.316301730679347,-0.0639899136488243,0.297959649895531
"APOD",-0.4629587166761,-0.448169008982862,-0.338988241928267,-0.408000849675469,-0.472148168595584,-0.472148168595584,-0.461417154793382,-0.472148168595584
"APOE",-0.0817311911522856,0.273476390626125,-0.240261915104834,0.242459076211329,-0.0628237929580279,0.172679929220124,-0.252652506745545,-0.307048520262674
"APOLD1",1.22180569387646,1.47637050746215,1.1847224455437,1.39742769108612,1.71767717031974,0.515271429303251,3.43699000642373,2.67482337210145
"AQP1",-0.106684788860242,-0.106684788860242,-0.106684788860242,-0.106684788860242,-0.106684788860242,-0.106684788860242,-0.106684788860242,-0.106684788860242
"AQP4",-0.102596097870496,-0.102596097870496,-0.102596097870496,0.0111324200119328,-0.102596097870496,-0.102596097870496,-0.102596097870496,-0.102596097870496
"ARFIP2",-0.297560911382396,0.144829750074727,1.43366325446132,0.244440594145799,0.121775099951362,-0.198063334800652,-0.518674100460923,-0.772452561785866
"ARG2",-0.152116327212759,-0.158643887287391,0.0763038009665826,-0.274049702236022,-0.493318318584966,0.69973362663595,0.644989551618365,0.566127265223602
"ARHGAP11A",1.15108349217129,1.60089878625128,1.52662433720764,3.26515217308183,0.204703109592854,1.52550788537248,4.52675402879565,4.31502929250879
"ARHGAP11B",-0.0488545091172474,1.31105468123336,0.352980413887927,2.69619233266506,0.65358254804817,-0.104643324945844,-0.104643324945844,3.32210314303271
"ARHGAP15",-0.186759471747397,-0.186759471747397,-0.130541887367076,-0.186759471747397,-0.186759471747397,-0.186759471747397,0.163420383290502,-0.186759471747397
"ARHGAP18",-0.367091298637544,-0.213591134349494,-0.364338884983334,-0.0923932797253207,-0.458873058935758,-0.458873058935758,-0.414268094697547,-0.458873058935758
"ARHGAP19",0.00428568684096595,0.288141114214107,0.314380022857436,0.185079319164281,-0.213413010383202,-0.213413010383202,1.37518054981107,1.42360288004291
"ARHGAP26-AS1",-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269
"ARHGAP36",-0.252301021635741,0.288209648197195,-0.520184912599545,-0.297067960588124,-0.320804542575523,-0.692016409918376,-0.0823264906600805,-0.639096996214488
"ARHGAP6",-0.281132974027854,-0.130531509949403,-0.29151246157304,-0.224106149360298,-0.29151246157304,-0.29151246157304,-0.235554603633815,-0.29151246157304
"ARHGDIB",-0.405981958524487,-0.590263560256892,-0.453966394658232,-0.542363825893298,-0.624954313926836,-0.624954313926836,-0.547137096242258,-0.604784456919349
"ARHGEF15",-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.105636744992635
"ARID3A",-0.073576471608725,0.109991798463554,0.0793320114227604,-0.276500765008273,-0.192064656251874,-0.304041407769999,-0.281333746265131,-0.304041407769999
"ARL4C",0.387946913852619,0.294947846222393,0.284608185164324,0.225443980786656,0.058952727144605,0.347853853939071,0.0725464272632035,-0.3629870671463
"ARL6IP1",1.61824704149222,0.861511807299556,1.36144668371709,1.4737042388685,1.22546022323096,0.778786776005319,1.86010810286569,3.25996321585638
"ARPC1B",-0.153684973327757,-0.439950638173085,-0.0586361579411581,-0.102456680863129,-0.471572679627632,0.465650197353209,-0.549153129134074,-0.622397004203315
"ARPP21",0.178437634341672,-0.143802302844562,-0.18601348959295,-0.156411128478048,-0.18601348959295,-0.18601348959295,-0.18601348959295,-0.18601348959295
"ART3",-0.170168787819178,0.518168511006846,0.995499430249648,0.319593230552094,1.8632121397687,2.56971197757755,-0.170168787819178,-0.170168787819178
"ARX",0.103323483906035,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839
"ASB2",-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763
"ASB4",-0.281959162622494,-0.271587627652083,-0.281959162622494,-0.281959162622494,-0.281959162622494,-0.281959162622494,0.443748181705568,-0.0201274724682738
"ASCL1",0.674370741507833,0.643270565783412,1.08505543568772,0.21265479638171,0.0760751393904878,0.981934464092526,-0.443247560156183,-0.443247560156183
"ASCL4",-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715
"ASF1B",2.29197519627974,3.07065939205573,3.65143282732213,3.59112971202872,3.51801816716983,4.88284124861105,2.94041745444232,1.23922029126031
"ASGR2",-0.0963472837277035,-0.0963472837277035,-0.0963472837277035,-0.0963472837277035,-0.0963472837277035,-0.0963472837277035,-0.0963472837277035,0.0530817765578547
"ASPM",2.19135398902009,1.45546538702943,1.76019617012745,4.57142151928346,1.94015189412021,1.47726911187592,4.04636673241026,6.98874860289938
"ASPN",-0.215327493844925,-0.242775107560258,-0.0214011708480583,0.14433822840266,0.33296454307941,-0.303004235794145,-0.303004235794145,-0.303004235794145
"ATAD2",1.67965075262674,2.43590334836156,1.58377631363039,2.0198571781902,2.01622042311931,3.29312853479061,1.6942776409356,0.98854254319185
"ATAD5",1.30913526752145,2.17182525148519,3.13525146338241,0.424264559985846,2.40882634574488,3.56422620035511,0.488594900123998,-0.327997701084823
"ATF3",-0.584116751253126,-0.611591760119166,-0.348694331147506,-0.0171322367422468,-0.554260717239569,-0.738090319923755,0.343583081563633,1.64342448656956
"ATOH7",0.608904807194216,-0.168333757789697,-0.205392155903182,0.143884324544924,-0.205392155903182,-0.205392155903182,0.273264761783841,0.046868904421819
"ATP5MGL",-0.0651739330010273,-0.0986103029060446,-0.0986103029060446,0.0211179053476748,-0.0986103029060446,-0.0986103029060446,0.391208135630744,-0.0986103029060446
"DMAC2L",0.109478542367426,0.446959477908086,-0.204679301984035,-0.43658952697691,0.11376539875207,-0.451021282985869,0.387162567227736,-0.451021282985869
"ATP6V1B1",0.169257029309824,-0.263500027054908,0.177613293870126,-0.0850443673321751,-0.275750847955054,1.3302402366362,-0.275750847955054,-0.275750847955054
"ATXN3",0.106653877823049,0.0477267517562176,-0.394216104672886,-0.429015192367207,-0.273597766849468,0.14022318902636,-0.247108652439586,-0.457353285753196
"ATXN8OS",-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602
"AURKA",1.60197806032251,1.65339833353283,2.08061384956912,2.44896681746414,1.59244310422117,2.75407012766186,2.77401166616104,5.22135591402116
"AURKB",2.85497967859207,2.48661880294537,2.90141978965571,4.34870283023603,3.82930325754501,3.63189457983527,4.05790269245503,5.06336524309108
"AVPR2",-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728
"AZU1",0.461777814532271,-0.0978818038197859,-0.0978818038197859,-0.0978818038197859,-0.0978818038197859,-0.0978818038197859,-0.0978818038197859,-0.0978818038197859
"B2M",-0.952429311864298,-0.780400267907864,-0.652933310996777,-0.456823415749357,-0.785148817307304,-0.781338634862348,-0.250485821944133,-0.0469595276413659
"B3GNT2",-0.32161339390606,0.03054175677486,0.0418621653901519,-0.0213963210349756,-0.0211616577374967,-0.508511590166646,0.677524132599155,0.413297570416994
"B4GALT1-AS1",-0.0793211173392526,0.118512369951486,-0.0793211173392526,-0.0793211173392526,-0.0793211173392526,-0.0793211173392526,-0.0793211173392526,-0.0793211173392526
"BACE2",0.229943357478822,-0.0704359838594246,-0.0884338026902224,-0.154548211456548,-0.0710706570750414,-0.307987135698504,0.543623480121182,0.068858358730895
"BACH2",-0.0799297163034309,-0.197828580693255,-0.090115196696049,-0.175639478503686,-0.197828580693255,-0.197828580693255,0.815127080443475,-0.197828580693255
"BAG3",-0.445571669697867,-0.453639281570113,-0.346713144040339,-0.279395223891583,-0.486906455312738,-0.486906455312738,-0.471644639032838,-0.164171545665769
"BARX2",-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657
"BASP1",0.0458145109458906,-0.188772836316811,-0.198279719448042,-0.268658142124628,-0.242701023333127,-0.468027360805112,0.162859433351114,-0.433024312164502
"BATF",0.0722142633159673,-0.130814773985427,-0.130814773985427,-0.130814773985427,-0.130814773985427,-0.130814773985427,-0.130814773985427,-0.130814773985427
"BATF3",-0.106675512808318,-0.146903438774251,-0.146903438774251,-0.0230156321524467,-0.146903438774251,-0.146903438774251,-0.146903438774251,0.0924418903793224
"BBOX1",-0.154121125683193,0.082648242482958,-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.154121125683193
"BCAN",-0.0397418930382575,-0.112709175037948,-0.112709175037948,-0.112709175037948,-0.112709175037948,-0.112709175037948,-0.112709175037948,0.484180120763099
"BCL2A1",-0.277698311006719,-0.277698311006719,-0.277698311006719,-0.222466683596257,-0.277698311006719,-0.277698311006719,-0.260565167095944,-0.277698311006719
"BCL6",0.322460944102658,0.164857693369718,-0.126338948758494,-0.233482706024122,-0.233482706024122,0.0427805231016081,-0.233482706024122,-0.233482706024122
"BDKRB2",-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614
"BDNF",-0.0569799457050803,0.0563694440358689,-0.2666132552569,-0.2666132552569,-0.173109953512294,-0.2666132552569,-0.2666132552569,-0.2666132552569
"BEND3",0.686549861610566,0.0141381714104411,0.512614358138683,-0.151831966525714,1.52425653543808,1.10451088042514,-0.151831966525714,-0.151831966525714
"BFSP1",-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,3.28616190628004,-0.0707571405799438,-0.0707571405799438
"BGN",-0.511717545656822,-0.484326227486172,-0.476326907936271,-0.479550689498385,-0.496645554138836,-0.542993782418826,-0.421887438165765,-0.522986101485514
"BHLHE41",-0.141223594396359,-0.160579372011555,-0.160579372011555,-0.160579372011555,-0.160579372011555,-0.160579372011555,-0.160579372011555,-0.160579372011555
"BIN2",-0.206594423919932,-0.218335443783177,-0.218335443783177,-0.218335443783177,-0.218335443783177,-0.218335443783177,-0.218335443783177,-0.218335443783177
"BIRC3",-0.21725304369498,-0.213304068587671,-0.0720176760693655,-0.169177616412537,-0.21725304369498,-0.21725304369498,-0.21725304369498,-0.145629262393735
"BIRC5",3.28660367974916,2.08797045289406,2.4768097513619,4.86604020479272,3.08171910216,1.22932601687583,4.91891135122421,6.53101329297769
"BLVRB",-0.134515789849814,-0.176582551597097,-0.0954106759857281,-0.278984218471663,-0.141092584008312,1.3125439507168,-0.306874467408281,-0.0993742229556139
"BMP3",1.61207002495798,0.839870758725608,1.35887375167558,0.0614797889632222,-0.195919931068745,0.691531190172554,-0.195919931068745,-0.195919931068745
"BMP8A",-0.0837967481159686,-0.143453804041102,-0.176440113460173,0.589749345279383,-0.108345924856285,-0.176440113460173,-0.176440113460173,-0.176440113460173
"BOLL",0.156979786389243,-0.0453303396284219,-0.0453303396284219,0.867881509428707,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219
"BPGM",-0.176361196623794,-0.445336695340744,-0.177546607665901,-0.31978295074399,-0.0905200860335591,-0.0487671689292298,-0.165678146575336,-0.271013843942735
"BPI",-0.107330846993302,-0.107330846993302,-0.0439070324429179,-0.107330846993302,-0.107330846993302,-0.107330846993302,-0.107330846993302,-0.107330846993302
"BPIFC",-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753
"BRCA1",1.39368367744598,2.82243341060503,3.9566822548756,0.396116576787269,1.99151776407272,0.756569884714723,0.828770245290373,-0.230081314291029
"BRCA2",2.28918066645231,2.84752632222309,0.821946273545233,2.17598467049707,2.2379942225666,1.42105531527421,1.46080494098897,1.47656856724938
"BRDTP1",-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462
"BABAM2-AS1",-0.313954710508182,-0.325086009721588,-0.310231783621314,-0.199243277374409,-0.325086009721588,-0.325086009721588,-0.0036442046027652,-0.325086009721588
"BSN",-0.222157661102658,-0.00735673727841995,-0.222157661102658,-0.177773606087584,-0.222157661102658,-0.222157661102658,0.853564070307708,-0.222157661102658
"BSN-DT",-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,0.0638575898749333,-0.0651392886290075
"BST1",-0.0884581873103071,-0.101199799209122,-0.151258730946075,0.0306240436335942,-0.151258730946075,-0.151258730946075,-0.0111527386328463,0.457784100028329
"BST2",-0.465434045619523,-0.458312483579368,-0.12942523342926,-0.1457889970876,0.343095243519682,-0.219563388349024,0.0930102902764992,0.663049373419125
"BTNL2",-0.0580561726462629,0.409921405983697,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629
"BTNL8",-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946
"BUB1",2.96533134139519,1.62232208432284,2.73997344595813,4.6003671603212,2.06127877002445,2.07386610420178,1.86161960248265,5.27159586586307
"BUB1B",2.95053903445977,1.45146002852563,2.83633262660455,3.09623487631641,1.43076696867145,1.20643515846293,2.34397262706923,5.66774170689797
"DEPP1",-0.420041709986746,-0.451791655847464,-0.383067705544345,0.0425014313805037,-0.542092160217392,-0.626714934583075,-0.391460128928801,-0.436531220821671
"TMEM273",-0.180895077227938,-0.180895077227938,-0.0997767096614579,-0.180895077227938,-0.180895077227938,-0.180895077227938,-0.180895077227938,-0.180895077227938
"VSIR",-0.275261441442904,-0.275160883594212,-0.289195208286898,-0.290961896585805,-0.231538557079098,-0.325323174191131,-0.28825196112674,-0.325323174191131
"C10orf99",-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898
"C11orf16",-0.127763856745128,-0.0953614996703647,-0.127763856745128,-0.127763856745128,-0.127763856745128,-0.127763856745128,1.11334481512214,-0.127763856745128
"C11orf21",-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612
"C17orf64",-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467
"C17orf99",-0.136157827549863,-0.136157827549863,-0.136157827549863,-0.136157827549863,-0.136157827549863,-0.136157827549863,-0.136157827549863,-0.136157827549863
"C1QA",-0.323145126285928,-0.350181039811513,-0.241052931954663,-0.175430342121412,-0.303065383236558,-0.166338521334858,-0.145415121007163,-0.334952397649607
"C1QB",-0.289787040899516,-0.318251298201521,-0.273199563325433,-0.215232309746267,-0.203614893610733,-0.131894848630691,-0.277934400794969,-0.315439459552393
"C1QC",-0.283557616204886,-0.291048291012342,-0.288337307707123,-0.258408568007944,-0.301499624356395,-0.301499624356395,-0.23563040791629,-0.271707509939839
"C1QTNF2",-0.186025018275435,0.0989585836259583,0.347509306799796,-0.136066785979399,-0.0191088969537159,-0.186025018275435,-0.186025018275435,-0.186025018275435
"C1QTNF3",0.553182001222417,-0.0384449579475978,0.714833571103659,0.2562299431723,-0.211588042837322,-0.211588042837322,0.966178718538273,-0.211588042837322
"C1orf122",-0.68788569406457,-0.295068469807011,-0.431326657983183,-0.367497550063541,-0.126931140908828,-0.535817331808593,-0.270607135896184,-0.543941994806351
"C1orf162",-0.280403600285572,-0.280403600285572,-0.280403600285572,-0.280403600285572,-0.280403600285572,-0.280403600285572,-0.280403600285572,-0.148116851393683
"C1orf167",-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949
"FYB2",-0.01359432298925,0.153042679894202,0.845713472771221,0.0321736190853205,0.41236286683193,-0.22269556222358,-0.100323345008612,0.909520178360003
"MIR9-1HG",-0.178314090599886,-0.126104283790484,-0.178314090599886,-0.178314090599886,-0.178314090599886,-0.178314090599886,-0.178314090599886,0.797798480085955
"C1orf94",-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237
"C21orf62",-0.285420767452075,-0.187099909226109,-0.18941388288978,-0.275365208007018,-0.380433517178212,-0.380433517178212,0.952254349251662,-0.380433517178212
"C2CD4A",-0.277783700072756,-0.230442643168162,-0.277783700072756,-0.25852111612163,-0.277783700072756,-0.277783700072756,0.106519704642247,-0.277783700072756
"ECRG4",0.00422684565941521,0.436258094030802,1.03609181204434,0.403573514618135,1.29050997620573,0.838793634611996,0.464234754412648,2.14536134695287
"RRM2",1.55484493145309,3.10982399803432,2.34494200113866,3.25702731377806,3.46397707326975,5.96859052771801,2.79600058794739,0.77382843071632
"C3",-0.0808692114056949,-0.136865109683495,-0.136865109683495,-0.136865109683495,-0.0519875457815255,-0.136865109683495,-0.136865109683495,-0.136865109683495
"C3AR1",-0.203422034608018,-0.233638597781967,-0.164310920795708,-0.233638597781967,-0.233638597781967,-0.233638597781967,-0.233638597781967,-0.233638597781967
"C3orf80",-0.0841363721856501,0.255561324837055,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501
"C4orf48",-0.691315575644797,-0.238303501099859,0.028143443977811,-0.350666610043334,-0.352023203596339,-0.544292368715419,0.254994617669185,-0.648460905861961
"C5AR1",-0.377281457841487,-0.329339010830284,-0.404384010624082,-0.280565836882637,-0.404384010624082,-0.404384010624082,0.120960524141552,-0.404384010624082
"C5orf66-AS2",-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997
"BNIP5",-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272
"MPIG6B",-0.12470240763452,-0.12470240763452,-0.12470240763452,-0.12470240763452,-0.12470240763452,3.25019839491032,-0.12470240763452,-0.12470240763452
"CXCL10",-0.322855496228426,-0.308556367565278,-0.276033013724846,-0.312888616912904,-0.129497889173142,-0.335646227544838,-0.276634400884399,-0.312952269322136
"C8orf34",-0.0990180231753861,0.189277061781206,0.112469822559496,-0.157287098647128,0.170497293189541,-0.180234792743041,-0.180234792743041,-0.180234792743041
"C8orf37-AS1",-0.0486100933384611,-0.0243990080569466,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611
"TCIM",-0.482170019470754,-0.504606144895024,-0.424646156496396,-0.338053100177024,-0.610799848830018,-0.46262048322835,-0.554913608331368,-0.538487251445316
"VXN",0.456632167611336,-0.0735549341880343,0.07301746248286,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343
"C9orf135",-0.293873999118266,-0.218847586563248,-0.293873999118266,-0.265351624951489,-0.293873999118266,-0.293873999118266,0.711635829645954,-0.221488454197431
"LINC02872",-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673
"C9orf24",-0.307757078513986,-0.165090300371328,-0.27311388144425,-0.0100296260862399,0.573155811107732,-0.307757078513986,0.530392040877847,-0.307757078513986
"CARNMT1",0.41092434174205,-0.0949359411747727,1.0028425922518,-0.121802083716725,-0.121802083716725,-0.121802083716725,-0.121802083716725,-0.121802083716725
"C9orf47",-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777
"DOCK8-AS1",-0.0267239244575595,-0.08096412869414,-0.08096412869414,-0.08096412869414,-0.08096412869414,-0.08096412869414,-0.08096412869414,-0.08096412869414
"C9orf92",-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,3.31119102004152
"CA1",-0.126052463068671,-0.126052463068671,0.283927663165245,-0.126052463068671,-0.126052463068671,-0.126052463068671,-0.126052463068671,-0.126052463068671
"CA12",0.27346008592161,-0.137428653943606,-0.0303503106198051,0.377657861669306,-0.143347429539969,-0.143347429539969,-0.143347429539969,-0.143347429539969
