"","timepoints2","timepoints4","timepoints5","timepoints6","timepoints9","timepoints10","timepoints12","timepoints13","timepoints15"
"SERPINA5",-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,0.164204050777902,-0.0534627328593125,-0.0534627328593125
"SERPINB1",-0.310525445153919,0.18284899505593,-0.575413830231886,-0.426614031963556,-0.137051638981621,-0.545212844388743,-0.200160769720131,-0.353846004574287,1.24713602964759
"SERPINB2",-0.0803711191197472,1.13258378227853,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472
"SERPIND1",-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775
"SERPINE1",-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.0886568824049566,-0.194642139362685,-0.215840699028977
"SERPINE2",0.0810684851563482,0.061863560389403,2.54258390544384,-0.413127808223096,1.1094129746321,-0.229237306565174,0.469723353263752,0.392610730442579,0.0108093968979002
"SERPINF1",1.38588688639786,1.13599806952504,1.28764668687878,1.20662928015406,0.602483591872225,-0.763077621106911,0.208865808800389,0.166527377181635,0.48962703487602
"SERPINF2",-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,0.862218474193888,-0.0639565766326576,0.525338208190232,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576
"SERPING1",-0.256832738009671,0.330881755872538,-0.293334410885554,-0.502443132594785,-0.0936924981971025,-0.500214923184901,-0.496594640799874,-0.490010322842764,-0.356895563746378
"SERPINI1",1.15058238986755,0.277990774723176,0.238068360551139,1.1319007346326,0.802658951008664,0.697183440088947,-0.00479794956095321,-0.216682569002258,-0.232233621564836
"SEZ6L",0.73571242247294,2.17005034696159,-0.241540200248379,0.0166247388641682,-0.241540200248379,-0.241540200248379,-0.241540200248379,0.576896368618643,-0.241540200248379
"SFRP1",-0.281336947572518,-0.3406199851829,-0.389002378273818,-0.329579867889126,-0.288477722966333,-0.389002378273818,-0.389002378273818,-0.304028782019645,-0.389002378273818
"SFRP2",-0.39559554666091,0.0619055715825681,-0.116536787756443,-0.39559554666091,-0.160670380429506,-0.39559554666091,-0.33418526966816,0.133204655614462,-0.39559554666091
"SFRP4",-0.104722381953325,-0.104722381953325,-0.104722381953325,-0.104722381953325,-0.104722381953325,-0.104722381953325,-0.104722381953325,-0.104722381953325,-0.104722381953325
"SGCA",-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499
"SGK1",-0.466161927804959,-0.572461102995283,-0.57687921777221,-0.474870446558674,0.150689244900783,-0.305086747498859,-0.627307820593475,-0.0540314056931292,-0.29119129826233
"SGO2",-0.122739288487747,-0.210072442270583,-0.255333359481501,-0.189216420530834,-0.255333359481501,-0.255333359481501,-0.236342538644881,-0.255333359481501,-0.255333359481501
"SH2D1A",-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751
"SH2D1B",-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236
"SH2D3A",-0.124937971563904,-0.124937971563904,-0.124937971563904,-0.124937971563904,-0.124937971563904,-0.124937971563904,-0.124937971563904,-0.0120133377731409,2.9099847585676
"SH2D6",-0.0876686805366053,-0.0876686805366053,-0.0876686805366053,-0.0876686805366053,-0.0876686805366053,-0.0876686805366053,0.264267978711622,-0.0876686805366053,-0.0876686805366053
"SH3BP1",-0.192572808248087,-0.192572808248087,-0.192572808248087,0.133840464679828,-0.192572808248087,-0.192572808248087,-0.192572808248087,-0.160481252012237,-0.192572808248087
"SH3BP5",0.376613664370634,-0.0955336206351618,-0.0955336206351618,-0.0955336206351618,-0.0955336206351618,-0.0955336206351618,-0.0955336206351618,-0.00514425443691202,-0.0955336206351618
"SHCBP1",-0.195970652614739,-0.195970652614739,-0.195970652614739,-0.195970652614739,-0.195970652614739,-0.195970652614739,-0.195970652614739,-0.177155612900825,-0.195970652614739
"SIAH3",-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616
"SIGLEC1",-0.147294321777747,-0.170259552096128,-0.170259552096128,-0.170259552096128,-0.170259552096128,-0.170259552096128,-0.170259552096128,-0.125544530845914,0.0154149158225646
"SIGLEC17P",-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797
"SIRPB1",-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742
"SIRT7",-0.220248101872951,-0.220248101872951,1.66223342941741,0.21906597407452,1.06017362864115,-0.220248101872951,-0.122163849287944,0.476434336574005,-0.220248101872951
"SKAP2",-0.228996329371183,-0.291044771143762,-0.291044771143762,-0.291044771143762,-0.291044771143762,-0.291044771143762,-0.291044771143762,-0.264582157863303,0.278740980462552
"SLA2",-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214
"SLAMF1",-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955
"SLAMF7",-0.128389944549886,-0.128389944549886,-0.128389944549886,-0.128389944549886,-0.128389944549886,-0.0452612734453519,-0.103350254702654,-0.0559488431326095,-0.128389944549886
"SLAMF8",-0.110411829595378,-0.110411829595378,-0.110411829595378,-0.110411829595378,-0.110411829595378,-0.110411829595378,0.484318278027879,-0.110411829595378,-0.110411829595378
"SLAMF9",-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894
"SLC11A1",-0.108760539192844,-0.265421757836574,-0.265421757836574,-0.265421757836574,-0.265421757836574,1.77898557388568,-0.24470512888155,0.0931026707509301,-0.0195337239397128
"SLC14A1",-0.150531600170651,-0.150531600170651,-0.150531600170651,0.0765411580414377,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651
"SLC16A12",-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495
"SLC18A3",-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606
"SLC1A3",-0.206075359976564,-0.221450973299935,-0.221450973299935,-0.221450973299935,-0.221450973299935,-0.221450973299935,-0.221450973299935,-0.0990159667564211,-0.221450973299935
"SLC1A7",-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131
"SLC22A4",-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.155991176882617,-0.164839703107769
"SLC25A37",-0.359828763788648,-0.402052088995982,0.0365665538488008,-0.28359971721574,-0.365570333393698,-0.402052088995982,-0.196190162416655,-0.117795166437681,-0.29268020767052
"SLC25A39",-0.10379139632214,-0.0642381927978689,-0.159722704209119,0.0767226457514224,0.0192001003095571,-0.777827742147393,-0.10770611353587,0.00392315216011071,-0.634649424128731
"SLC25A45",0.0395003091906143,-0.310931171093367,0.598275957258914,0.173320312245619,-0.310931171093367,-0.218702482745457,-0.0371788648594692,0.3560450669761,0.731257663602783
"SLC25A53",0.154165366647804,0.0898909705858058,-0.168724631091591,-0.168724631091591,-0.102366710242121,-0.168724631091591,-0.168724631091591,-0.094728409345173,1.22815914858027
"SLC26A2",0.26403330218446,-0.334212498761012,0.964052090755185,0.260668350102518,0.811116450826403,-0.334212498761012,-0.194113414661121,-0.255203142321214,-0.334212498761012
"SLC2A1",0.0334393163354391,-0.510234298142338,0.471432107056657,-0.490259577957246,0.541130735198447,0.523878596888414,-0.173286813962459,0.0487431221026392,-0.192486229406052
"SLC2A5",-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,0.296688799624165,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401
"SLC35G3",-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735
"SLC38A11",-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.108428596814991,-0.175147780258621,-0.11327481079867,-0.175147780258621
"SLC39A8",-0.204373680714324,-0.320970643767885,-0.320970643767885,-0.0908910875983116,-0.320970643767885,0.24102934204204,-0.23419406129202,0.0109957965118948,1.32821986310496
"SLC40A1",-0.240698089407208,0.214968819107812,-0.628053616817578,-0.493196906827106,-0.235142200718313,-0.454438521947945,-0.315333743683722,-0.365886056913056,0.229161395799948
"SLC47A1",-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334
"SLC4A1",-0.235413307914064,-0.244748117719841,-0.244748117719841,-0.196350562705576,-0.194559290732158,-0.244748117719841,-0.144361626506741,-0.241514699228467,-0.0382207012727331
"SLC5A9",-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213
"SLC6A3",-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915
"SLC7A11",-0.168257006638251,0.0631868284936214,-0.168257006638251,-0.168257006638251,-0.168257006638251,-0.168257006638251,-0.168257006638251,-0.168257006638251,-0.168257006638251
"SLC7A5P2",0.0673466745191343,-0.267546719683522,-0.267546719683522,0.127667232181264,-0.167213056349694,-0.267546719683522,-0.267546719683522,-0.151232815530716,0.0131738816255768
"SLCO1C1",-0.182873439336868,-0.182873439336868,-0.182873439336868,-0.182873439336868,-0.182873439336868,-0.182873439336868,-0.182873439336868,-0.182873439336868,-0.182873439336868
"SLCO2A1",-0.0712607895487978,-0.19948845266739,-0.19948845266739,-0.19948845266739,-0.19948845266739,-0.19948845266739,-0.19948845266739,-0.19948845266739,-0.19948845266739
"SLCO2B1",-0.242195679172065,-0.242195679172065,-0.242195679172065,-0.242195679172065,-0.242195679172065,-0.242195679172065,-0.177159833760558,-0.242195679172065,0.190443618551581
"SLFN14",-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907
"SLIT2",-0.443458093865546,1.34496800978201,-0.567248245684832,-0.255223774951351,0.406813535423304,-0.532884845305061,-0.214019895460709,-0.365450186462872,0.448006173443063
"SLPI",-0.210322113799176,0.0887858819483697,-0.120863155566589,-0.26660675724338,-0.26660675724338,-0.26660675724338,-0.243797504449907,-0.0611441423676184,-0.175273757326109
"SMAD5-AS1",-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468
"SMC2",-0.271358200298104,0.682420223801634,0.233069562632064,-0.406119255481865,0.00282616190146343,-0.469083735981341,0.00191310280550268,-0.144726877137581,-0.146783666637541
"SMC4",-0.33801111659512,-0.125358227730114,-0.585899027587561,-0.479538372908948,-0.619903681066217,-0.650689013052597,-0.224046181827141,-0.00801873573907241,-0.194618493582419
"SMCR5",0.692223260642274,-0.260841221916802,-0.260841221916802,-0.0733502503969315,1.10707368038217,-0.260841221916802,0.0971619648308724,-0.223391371161939,0.0452479571137573
"SMIM1",-0.309378001086879,-0.454507694451973,-0.491023519746505,-0.204639165775906,-0.491023519746505,-0.461149817781657,-0.371465606173527,-0.293177132423526,-0.317511412066438
"SMIM22",0.046801873816102,0.670468494060402,0.35855263187886,0.173217491005484,-0.476741810293127,0.185255444090267,-0.35959642595115,0.198414712976025,0.0891717485197601
"SMIM24",-0.0443591566963887,-0.09134484596557,-0.09134484596557,-0.09134484596557,0.473670119717075,-0.09134484596557,-0.09134484596557,-0.09134484596557,-0.09134484596557
"SMIM4",0.0932857291368892,-0.149728490944836,0.0456774465521854,-0.195796782244893,-0.306266581781534,-0.657023182405304,-0.205952125798464,-0.450647173802496,-0.438084202113061
"SMOC1",-0.096256939070422,-0.096256939070422,-0.096256939070422,-0.096256939070422,-0.096256939070422,-0.096256939070422,-0.096256939070422,-0.096256939070422,-0.096256939070422
"SMR3B",-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,0.197945679304031,-0.0721006618267094,-0.113656818022254
"SNCA",-0.161352897396581,-0.564189255769256,-0.440125069134225,-0.38916905388087,-0.457842117087105,-0.606214150674851,-0.128618114394179,-0.453920823110789,-0.103323994683998
"SNCA-AS1",0.317702889354198,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518
"SNCG",-0.321279386969242,-0.274484993667992,-0.321279386969242,-0.321279386969242,-0.321279386969242,-0.321279386969242,-0.179975174818025,-0.163313927721792,-0.321279386969242
"SNORA14B",-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408
"SOD2",-0.326406392542589,-0.579246011491176,-0.579246011491176,-0.202018722474267,-0.406502472047035,0.561055420300497,-0.40064037570074,0.0918461413909927,-0.108214827486833
"SORCS2",0.172960873626359,-0.17133683452157,-0.17133683452157,-0.17133683452157,-0.17133683452157,-0.17133683452157,-0.17133683452157,-0.17133683452157,-0.17133683452157
"SORCS3-AS1",-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,0.277454380115096,-0.02562611818266,-0.02562611818266
"SOSTDC1",-0.180550804162614,-0.253074420532809,-0.253074420532809,-0.253074420532809,-0.253074420532809,-0.253074420532809,-0.253074420532809,-0.212003300473868,-0.253074420532809
"SOX1",-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133
"SOX11",0.132580993243273,-0.306436058876006,-0.410617620229085,-0.315425138894971,-0.516912958519778,0.934650497914172,0.0773120144367012,0.291851252128007,-0.594376940315656
"SOX17",-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035
"SOX18",-0.116342860001652,-0.116342860001652,-0.116342860001652,-0.116342860001652,-0.055604391966169,-0.116342860001652,-0.0830441460105512,-0.0725414739212197,0.128860778072367
"SOX2",0.0425555095339236,-0.297253229638077,-0.297253229638077,-0.297253229638077,0.60485511458811,-0.297253229638077,0.351472418881672,0.291253065836105,0.429285895175848
"SOX2-OT",-0.213749512443959,-0.213749512443959,-0.213749512443959,-0.213749512443959,-0.213749512443959,-0.213749512443959,-0.213749512443959,-0.0685634074998163,-0.213749512443959
"SOX21",-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106
"SOX21-AS1",-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875
"SOX3",0.00289597291593175,-0.300280446995196,-0.300280446995196,-0.300280446995196,-0.300280446995196,0.27289567157344,-0.252580476335413,-0.282525946964361,-0.300280446995196
"SP2-AS1",-0.122555793474827,-0.122555793474827,-0.122555793474827,-0.122555793474827,1.00222645113981,-0.122555793474827,-0.122555793474827,-0.122555793474827,-0.122555793474827
"SPACA6",0.140853084989691,0.894512232453582,-0.292163822017082,0.327162675738324,-0.195497981991251,-0.292163822017082,-0.274772790220253,-0.0489347828560715,-0.0559784330701504
"SPACA7",-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079
"SPAG5",-0.0809320338147348,-0.00556536482556954,-0.256472379327736,-0.256472379327736,-0.144720033858668,-0.256472379327736,-0.256472379327736,-0.23683772776475,-0.256472379327736
"SPARC",-0.358609342984256,0.0205748800671477,-0.175115735077837,0.0445859879587754,0.0279712278272904,-0.0751268616502246,-0.342061791981849,-0.27357992860136,-0.579350856600406
"SPARCL1",-0.4900401282856,-0.53505850197565,-0.554196077742989,-0.524874888156314,-0.446582299449694,-0.523487520934853,-0.414495276380061,-0.419435551769532,-0.398485350814917
"SPC25",-0.183249929045206,-0.303385856710156,-0.303385856710156,-0.303385856710156,-0.277715108377902,-0.199436500179401,-0.228329184674565,-0.182359569855007,-0.303385856710156
"SPDL1",0.703945558301508,0.777831669810811,-0.401708537999629,0.712333193379486,0.297454727580993,0.558051450559078,0.179113875186656,0.239442808592658,-0.00674264305118455
"SPECC1",-0.0544312307735093,-0.290469180152768,-0.333349217554712,0.300914715873555,-0.056567562712157,-0.333349217554712,0.176536499925738,0.126252582460737,-0.235018813972454
"SPIB",-0.0953581628697651,-0.0953581628697651,-0.0953581628697651,-0.0953581628697651,-0.0953581628697651,-0.0953581628697651,-0.0953581628697651,-0.0506708971773477,-0.0953581628697651
"SPINK2",-0.104809852439837,-0.104809852439837,-0.104809852439837,-0.104809852439837,-0.104809852439837,-0.104809852439837,-0.104809852439837,-0.104809852439837,-0.104809852439837
"SPINT2",1.05012123314344,0.940759447256643,0.66440198326163,0.610682179573569,0.621234067232352,0.625159738959948,0.509666264433034,0.0631306174181342,0.50162956904966
"SPON1",0.414515505252092,0.742001774769756,-0.216953149000854,-0.37921218818225,-0.37921218818225,-0.137024878615407,-0.36759539172028,-2.71391185618038e-05,-0.37921218818225
"SPRR1A",-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108
"SPRR3",-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481
"SPTA1",-0.153124100189849,-0.153124100189849,-0.153124100189849,-0.153124100189849,-0.153124100189849,-0.153124100189849,-0.153124100189849,-0.00756437207152411,-0.153124100189849
"SRGAP2-AS1",-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608
"SRRM4",1.66204918019477,-0.318246302179312,0.232283352206685,0.202119869648151,-0.318246302179312,-0.318246302179312,0.543432548886974,0.929187397399708,0.277001555693734
"SRSF8",-0.00993751853934523,0.614939296409048,-0.112650602644327,0.0176678786115433,0.246584544537358,0.286137481221728,-0.266328504100629,-0.0679083371895065,-0.33263724474766
"SSH1",-0.0245169970225939,-0.326660101775736,-0.212415268777175,-0.326660101775736,-0.326660101775736,-0.274616208086311,-0.0425368371852156,0.260799362567002,-0.326660101775736
"SSR4",0.433642177846459,0.170235093080282,0.405445987087436,0.506570647904964,0.163376417687669,0.730247345938667,0.225957022401453,-0.122436577867383,-0.27508338612941
"SSTR2",-0.242755273823088,-0.242755273823088,-0.242755273823088,-0.242755273823088,-0.242755273823088,-0.242755273823088,0.879452242728118,0.192440613949142,0.163132586925568
"SSTR5-AS1",-0.112025898891908,-0.112025898891908,-0.112025898891908,-0.112025898891908,-0.112025898891908,-0.112025898891908,0.371009409775582,0.01362470389051,-0.112025898891908
"SSUH2",-0.0845436616818782,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782
"STAB1",-0.263579571470103,-0.263579571470103,-0.263579571470103,-0.263579571470103,-0.263579571470103,-0.263579571470103,-0.251150428352172,-0.263579571470103,-0.263579571470103
"STAM-AS1",-0.178709098596662,-0.194223469079005,-0.194223469079005,0.0241915265079599,-0.194223469079005,-0.194223469079005,0.302136317240189,-0.0705010385910768,-0.194223469079005
"STARD9",-0.13537578304148,0.340234308268686,-0.160591753929013,-0.160591753929013,0.0093857860401207,-0.160591753929013,-0.160591753929013,-0.160591753929013,-0.160591753929013
"STC1",-0.125181937138662,0.823947059030922,-0.308772340648288,0.438440114281085,-0.286994382503613,-0.270701703345279,-0.131337335824626,-0.220439941364156,-0.308772340648288
"STK17B",-0.429220601103217,-0.520302940660198,-0.520302940660198,-0.520302940660198,-0.476549243690334,-0.520302940660198,-0.459580714039311,-0.477470625301668,0.122734512089731
"STK31",0.292398099473816,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,0.371715784128816,-0.0581630868578986
"STKLD1",0.2704900222288,2.31859080581406,-0.107625410902236,-0.107625410902236,-0.107625410902236,-0.107625410902236,-0.107625410902236,-0.107625410902236,-0.107625410902236
"STMN2",0.590741172119989,-0.404900187515846,0.772611988610609,0.611002820367593,-0.0839769102382391,-0.457841138587421,-0.089576155176238,-0.243574497978841,-0.457841138587421
"STMN4",-0.0931826379431204,-0.266918296650877,-0.318268620718734,-0.122935114556762,-0.318268620718734,-0.318268620718734,0.135993659409234,-0.318268620718734,-0.318268620718734
"STMND1",-0.138626354650918,-0.0647026794445104,-0.164167040086575,-0.164167040086575,-0.164167040086575,-0.164167040086575,-0.164167040086575,0.0443594747664166,-0.164167040086575
"STOML3",-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236
"STPG2-AS1",0.00765032609655202,-0.0667788683747432,-0.0667788683747432,-0.0667788683747432,-0.0667788683747432,-0.0667788683747432,-0.0667788683747432,-0.0667788683747432,-0.0667788683747432
"STRC",0.255458677752696,-0.118997881277684,-0.118997881277684,-0.118997881277684,0.077586266987154,-0.118997881277684,-0.118997881277684,-0.118997881277684,-0.118997881277684
"STX11",-0.26558237550279,-0.26558237550279,-0.26558237550279,-0.26558237550279,-0.26558237550279,-0.26558237550279,-0.26558237550279,0.0722785379023209,-0.158719934965165
"STX2",0.291701658874856,-0.412480046170183,-0.412480046170183,0.205214733162719,0.403578008689178,-0.412480046170183,0.625263827620742,-0.0123577645809463,0.701284898639026
"STXBP6",-0.0584722520528369,-0.139870792866139,-0.139870792866139,-0.139870792866139,-0.139870792866139,-0.139870792866139,-0.139870792866139,-0.139870792866139,-0.139870792866139
"STYX",-0.0440529464704693,0.46029364844012,0.630101083139598,-0.32974510220971,0.0826135491697328,0.41004536350333,-0.253847585577804,-0.297028030492532,-0.32974510220971
"SUCNR1",-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697
"SULF1",-0.104611503400211,-0.41329027117832,0.07727295082617,-0.322725746445837,-0.485783542636251,-0.22658129567599,-0.425530369502165,0.12656518102527,-0.384037493445565
"SULT1B1",-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899
"SULT1E1",-0.338566315883813,-0.246550694121504,-0.683742751290033,-0.54561600993331,-0.241583349597276,-0.628720582322006,-0.610311573905032,-0.633686795581027,-0.654039100815242
"SUSD3",-0.058488042717893,-0.235461442952144,-0.235461442952144,-0.235461442952144,-0.235461442952144,-0.235461442952144,-0.0182025181786469,-0.235461442952144,-0.235461442952144
"SV2C",-0.157800735922122,-0.157800735922122,-0.157800735922122,0.148735734682889,-0.109634978257396,0.21567077904459,-0.157800735922122,-0.157800735922122,-0.157800735922122
"SYK",0.12610155125282,-0.312297048280488,-0.312297048280488,-0.312297048280488,0.270169022039648,-0.312297048280488,0.0113683781996914,-0.268028118859235,-0.312297048280488
"SYNGR1",0.29114089420011,-0.16471230506043,0.408374293028256,-0.233412359994376,0.0747910479986956,-0.443873882152861,-0.161811721651591,-0.127753962775937,0.154477596229784
"SYNPO2",-0.391757651205286,-0.462523747848555,-0.462523747848555,-0.42078917600178,-0.462523747848555,-0.462523747848555,-0.394379417437382,-0.422598894634839,-0.462523747848555
"SYT10",0.209752996792305,-0.267012975985891,-0.311373703207368,-0.311373703207368,-0.311373703207368,-0.311373703207368,0.29221420949243,0.395646120013083,-0.311373703207368
"SYT2",-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,0.0625663627487642,-0.0708604375987746
"TAAR5",-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572
"TAC1",-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,0.0170278221929884,0.421577841560503,-0.0825496404626281
"TAC4",0.935387305723479,1.90674056283641,-0.215919713038141,1.80923589057964,1.30459727111077,-0.215919713038141,-0.215919713038141,0.116342072539514,-0.215919713038141
"TACC3",-0.338026081600631,-0.270844125317393,-0.370736167524501,-0.370736167524501,-0.21461659977634,-0.282852840631632,-0.351225153599702,-0.365674940222172,-0.15093571300114
"TACSTD2",0.435548952329987,0.326403170058346,-0.162085421743201,-0.162085421743201,0.0400522056597561,-0.162085421743201,-0.162085421743201,-0.162085421743201,-0.162085421743201
"TAGAP",-0.229107866718523,-0.258691940947305,-0.258691940947305,-0.258691940947305,-0.229575621115187,-0.258691940947305,-0.102270337267841,-0.243103081525987,-0.258691940947305
"TAGLN",-0.321778492319998,0.100607185858811,-0.282224271263865,-0.343134086452937,-0.190289937954175,-0.288710763418558,-0.259149798060119,-0.162902141317431,-0.214938450663693
"TAGLN2",-0.495176821241087,-0.701453746970626,-0.916410350655801,-0.147793552315372,-0.415009734852252,0.882893010059094,-0.587097822348378,-0.596162225482503,-0.15356832405878
"TAGLN3",-0.0513455532884582,-0.122278034539553,-0.236087293384145,0.202866448523553,-0.62786915178975,-0.545960898223566,0.527745772169736,-0.422550213624674,-0.437550604548309
"TAL1",-0.163784728911377,-0.163784728911377,-0.163784728911377,-0.163784728911377,-0.046981376653806,-0.163784728911377,-0.163784728911377,-0.163784728911377,-0.163784728911377
"TAS2R30",-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374
