"","pearson","gene","cluster"
"1602",0.96,"SLC11A1",16
"1961",0.96,"WFDC1",16
"6216",0.95,"F13A1",16
"1047",0.95,"LRRTM3",16
"1333",0.95,"PCSK9",16
"1524",0.95,"SERPINA1",16
"590",0.94,"ANGPT2",16
"4615",0.94,"CORO1A",16
"1572",0.94,"SH2D1A",16
"1618",0.94,"SLCO2B1",16
"8413",0.93,"HSD17B2",16
"8513",0.93,"IDO1",16
"1039",0.93,"LRRC8C-DT",16
"1234",0.93,"NTS",16
"1293",0.93,"PART1",16
"6100",0.92,"APBB2",16
"9011",0.92,"IL1RN",16
"1981",0.92,"WFIKKN2",16
"3119",0.91,"CD36",16
"3515",0.91,"CEACAM4",16
"5415",0.91,"CYP1B1",16
"5615",0.91,"DZANK1",16
"9115",0.91,"IL2RG",16
"1096",0.91,"MELK",16
"1283",0.91,"PARP14",16
"1822",0.91,"TAGAP",16
"1662",0.9,"SNCG",16
"1692",0.9,"SPACA6",16
"6915",0.89,"FSTL5",16
"8712",0.89,"IGFBP6",16
"12112",0.89,"NPW",16
"1493",0.89,"SCIMP",16
"7515",0.88,"GMNN",16
"490",0.87,"ALPK1",16
"4119",0.87,"CLEC10A",16
"5515",0.87,"DEPDC1",16
"7119",0.87,"GAP43",16
"1443",0.87,"RAMP2",16
"1483",0.87,"SAMSN1",16
"1782",0.87,"STX11",16
"1842",0.87,"TBX3",16
"1862",0.87,"TIAM1",16
"1109",0.86,"METRNL",16
"1353",0.86,"PDLIM2",16
"1752",0.86,"STK17B",16
"3415",0.85,"CDKN2C",16
"4515",0.85,"COL6A3",16
"6315",0.85,"FABP3",16
"9611",0.85,"KLRC1",16
"1327",0.85,"PCOLCE-AS1",16
"1682",0.85,"SOX2-OT",16
"3315",0.84,"CDKN2A",16
"5015",0.84,"CRYM",16
"11113",0.84,"MFGE8",16
"1642",0.84,"SMC4",16
"1717",0.84,"SPINK2",16
"1892",0.84,"TMEM86B",16
"5119",0.83,"CSF1R",16
"200",0.83,"ZBTB20-AS4",16
"3615",0.82,"CENPJ",16
"5815",0.82,"EGLN3",16
"8812",0.82,"IKZF1",16
"10114",0.82,"LINC02076",16
"1882",0.82,"TMEM273",16
"1263",0.81,"OTUD3",16
"15110",0.81,"SECTM1",16
"1672",0.81,"SOX18",16
"1424",0.8,"C11orf21",16
"2915",0.8,"CD28",16
"4915",0.8,"CRYBG3",16
"6615",0.8,"FCGR2B",16
"1463",0.8,"RNASE2",16
"1525",0.79,"C1QA",16
"6515",0.79,"FCGR1A",16
"8117",0.79,"HLA-DQA1",16
"1473",0.79,"S100B",16
"1619",0.78,"C1QB",16
"1816",0.78,"C3AR1",16
"4815",0.78,"CPZ",16
"1057",0.78,"LTC4S",16
"13111",0.78,"PCOLCE",16
"1453",0.78,"RGS1",16
"2031",0.78,"ZWINT",16
"6715",0.77,"FPR1",16
"1991",0.77,"WNT4",16
"2015",0.77,"ZEB2",16
"3015",0.76,"CD33",16
"6415",0.76,"FCER1G",16
"1363",0.76,"PECAM1",16
"2515",0.75,"CCL5",16
"6119",0.75,"EREG",16
"1718",0.74,"C1QC",16
"7815",0.74,"GZMB",16
"1582",0.74,"SKAP2",16
"1702",0.74,"SPDL1",16
"1328",0.73,"BATF",16
"2715",0.73,"CCRL2",16
"390",0.72,"AIF1",16
"4415",0.72,"CNMD",16
"9312",0.72,"ITGB2",16
"9511",0.72,"KLF4",16
"1008",0.72,"LINC01607",16
"1087",0.72,"MAFB",16
"1165",0.72,"MS4A6A",16
"1343",0.72,"PDLIM1",16
"3715",0.71,"CENPW",16
"1273",0.71,"PAPPA2",16
"1732",0.71,"SRGN",16
"1832",0.71,"TAGLN",16
"1941",0.71,"VSTM2A",16
"7615",0.7,"GOLPH3L",16
"1185",0.7,"NAMPT",16
"1425",0.7,"PRSS35",16
"1562",0.7,"SGO2",16
"1632",0.7,"SMC2",16
"3815",0.69,"CILP",16
"3915",0.69,"CKAP5",16
"4217",0.69,"CLECL1",16
"7015",0.69,"GADD45G",16
"8215",0.69,"HMGN5",16
"6015",0.68,"ERBB4",16
"290",0.67,"AARD",16
"1916",0.67,"CAD",16
"4315",0.67,"CMTM2",16
"5316",0.67,"CXCL2",16
"1146",0.67,"MIR924HG",16
"14110",0.67,"PRSS21",16
"1433",0.67,"PTPRCAP",16
"1792",0.67,"STXBP6",16
"970",0.66,"AQP4",16
"2315",0.66,"CCDC69",16
"8013",0.66,"HLA-DPA1",16
"3217",0.65,"CD74",16
"9411",0.65,"KCTD12",16
"9910",0.65,"LHB",16
"1303",0.65,"PCDH9",16
"1592",0.65,"SLAMF7",16
"1951",0.65,"WARS1",16
"1205",0.64,"NOSTRIN",16
"1772",0.64,"STMN4",16
"1852",0.63,"TFRC",16
"1971",0.63,"WFDC2",16
"1229",0.62,"ARL6IP1",16
"1552",0.62,"SGCG",16
"1802",0.62,"SYK",16
"1872",0.62,"TIMP3",16
"1917",0.62,"TPM2",16
"1931",0.62,"UCHL1",16
"1040",0.61,"ARHGDIB",16
"2217",0.61,"CCDC170",16
"2415",0.61,"CCDC88A",16
"5216",0.61,"CXCL10",16
"1762",0.61,"STMN2",16
"2016",0.6,"CAPG",16
"7415",0.6,"GMFG",16
"1742",0.6,"SRSF8",16
"1137",0.59,"A2M",16
"1817",0.59,"SYNPO2",16
"1138",0.58,"ARL4C",16
"8613",0.58,"IFI30",16
"5715",0.56,"EGFL7",16
"1622",0.56,"SLIT2",16
"1067",0.55,"LY86",16
"1503",0.54,"SEC11C",16
"4015",0.53,"CLCN5",16
"5915",0.53,"EPB41",16
"10212",0.53,"LPCAT2",16
"880",0.52,"APOBR",16
"9711",0.52,"KRT8",16
"1175",0.52,"MT1F",16
"1244",0.52,"NUDT1",16
"1195",0.51,"NEFM",16
"1543",0.5,"SERPINE2",16
"1393",0.49,"PRAP1",16
"7715",0.48,"GUCY1A1",16
"9214",0.48,"IQGAP2",16
"12210",0.48,"NR2F1",16
"2119",0.46,"CATSPER3",16
"8314",0.45,"HS3ST1",16
"1722",0.41,"SPINT2",16
"1652",0.39,"SNCA",16
