"","pearson","gene","cluster"
"3523",0.91,"HLA-E",15
"5014",0.91,"NEFM",15
"3723",0.9,"HPGDS",15
"580",0.89,"ATXN3",15
"1923",0.89,"DNER",15
"5614",0.89,"PDPN",15
"1427",0.87,"COL15A1",15
"1724",0.87,"CXCL10",15
"2923",0.87,"GABBR2",15
"3023",0.87,"GABRB2",15
"3823",0.87,"HSPH1",15
"5118",0.87,"NID2",15
"7115",0.87,"STMN4",15
"4518",0.86,"LGALS1",15
"660",0.85,"BCL2A1",15
"740",0.85,"CACNA2D3",15
"689",0.85,"SEMA3C",15
"758",0.83,"TTC9",15
"1029",0.81,"CD163L1",15
"5414",0.81,"PCDH17",15
"1138",0.8,"AKAP12",15
"6411",0.8,"RGCC",15
"6012",0.79,"PPFIA2",15
"6312",0.79,"RARRES2",15
"3623",0.78,"HOPX",15
"1229",0.77,"CDC42EP3",15
"2423",0.77,"EFNA1",15
"5514",0.77,"PCDH7",15
"4914",0.76,"MXD3",15
"6511",0.76,"RTN1",15
"6214",0.75,"RAB3B",15
"1525",0.74,"COL5A2",15
"709",0.73,"SORCS2",15
"6116",0.72,"PRAP1",15
"3126",0.71,"GADD45G",15
"3323",0.71,"HBEGF",15
"1625",0.69,"CTSS",15
"2723",0.69,"FAM155A",15
"3223",0.67,"GGH",15
"1823",0.66,"CXCL12",15
"768",0.66,"TUBB6",15
"6611",0.63,"SCIN",15
"2126",0.6,"ALDH1A2",15
"5912",0.55,"POLR1F",15
"1139",0.98,"ADAMTS8",16
"1626",0.97,"COX6A2",16
"1725",0.97,"CSF3R",16
"4024",0.97,"LILRB2",16
"670",0.96,"BSN",16
"936",0.96,"CCDC170",16
"6810",0.96,"TNFSF14",16
"6910",0.96,"TSC22D1-AS1",16
"2024",0.95,"EDN1",16
"4324",0.95,"LYZ",16
"6313",0.95,"SYK",16
"2924",0.94,"GRK5",16
"1030",0.93,"CCDC62",16
"1230",0.93,"CCR1",16
"4224",0.93,"LINC00958",16
"5119",0.93,"PANX2",16
"3127",0.92,"HCK",16
"4915",0.91,"NUSAP1",16
"4104",0.9,"AZU1",16
"2324",0.9,"FBXO32",16
"5615",0.9,"PPP1R27",16
"2127",0.89,"FAM122B",16
"2224",0.89,"FAM20C",16
"3424",0.89,"IDO1",16
"4716",0.89,"NPTX2",16
"2424",0.87,"FCGR2A",16
"749",0.86,"CACNA1B",16
"3024",0.86,"HAMP",16
"3624",0.86,"ITGAV",16
"5217",0.86,"PART1",16
"1330",0.85,"CHMP4B",16
"7116",0.85,"ZNF331",16
"1140",0.84,"CCDC69",16
"3524",0.84,"IER5",16
"4124",0.84,"LILRB5",16
"838",0.83,"CBLN2",16
"2128",0.82,"ADAP2",16
"4519",0.82,"MS4A4A",16
"4616",0.82,"NEAT1",16
"5015",0.82,"ORAI2",16
"5515",0.81,"PLK1",16
"6215",0.81,"SPON1",16
"1824",0.8,"CYTH4",16
"6412",0.8,"TBXAS1",16
"5315",0.79,"PECAM1",16
"1924",0.77,"DHFR",16
"3724",0.76,"ITGB2",16
"4815",0.76,"NR4A3",16
"3324",0.75,"HNMT",16
"1428",0.74,"CLEC4A",16
"590",0.73,"BACE2",16
"6512",0.73,"TDRD9",16
"2524",0.72,"FOSB",16
"5715",0.72,"PTGS2",16
"5415",0.7,"PEX5",16
"6117",0.68,"SPACA6",16
"2824",0.67,"GNAI2",16
"3824",0.66,"KLHDC4",16
"5913",0.66,"RNASE1",16
"2624",0.65,"FOXC1",16
"2724",0.65,"FRZB",16
"7010",0.64,"VXN",16
"6013",0.63,"S100A10",16
"6711",0.63,"TMCC2",16
"3128",0.59,"APBB2",16
"5814",0.59,"PTPRN",16
"6612",0.59,"TIMP3",16
"3924",0.57,"LGMN",16
"3224",0.55,"HMGB2",16
"4424",0.54,"MIAT",16
"1526",0.47,"COL1A2",16
