"","pearson","gene","cluster"
"1772",0.87,"STXBP6",15
"939",0.86,"BASP1",15
"1882",0.86,"TFAP2B",15
"1992",0.86,"TREM2",15
"1140",0.85,"BHLHE41",15
"3514",0.85,"CHST9",15
"3714",0.85,"CLECL1",15
"6117",0.85,"FMN1",15
"7512",0.85,"GPR183",15
"8011",0.85,"GZMA",15
"11013",0.85,"LTC4S",15
"2062",0.85,"VASH2",15
"7116",0.84,"GJD4",15
"9114",0.84,"IL1B",15
"1256",0.84,"MYO18B",15
"1356",0.84,"OLR1",15
"1375",0.84,"PADI2",15
"2091",0.84,"XCL2",15
"3814",0.83,"COL15A1",15
"6313",0.83,"FOXP1-AS1",15
"1465",0.83,"PLA2G1B",15
"1742",0.83,"SMIM22",15
"4714",0.82,"CYTIP",15
"957",0.82,"KCTD12",15
"1405",0.82,"PCDHA10",15
"1825",0.82,"TAC1",15
"1862",0.82,"TBXAS1",15
"1826",0.81,"C5AR1",15
"4414",0.81,"CX3CR1",15
"8116",0.81,"GZMH",15
"8312",0.81,"HCST",15
"1435",0.8,"PDZK1IP1",15
"1652",0.8,"SCIMP",15
"1147",0.79,"ACTG2",15
"1702",0.79,"SIGLEC1",15
"1732",0.79,"SLC2A5",15
"2101",0.79,"ZNF347",15
"5413",0.78,"ENOX1",15
"6812",0.78,"GAGE10",15
"7811",0.78,"GUCA1A",15
"8213",0.78,"HCLS1",15
"1077",0.78,"LIX1",15
"1872",0.78,"TESMIN",15
"1952",0.78,"TNNT2",15
"3914",0.77,"CPVL",15
"7412",0.77,"GPC4",15
"8510",0.77,"HLA-DRA",15
"908",0.77,"IL1A",15
"1197",0.77,"MS4A4A",15
"13210",0.77,"NPL",15
"15111",0.77,"PTGER4",15
"380",0.76,"ADRA2C",15
"1030",0.76,"BCL2A1",15
"3118",0.76,"CD44",15
"7214",0.76,"GNAI2",15
"888",0.76,"IGSF6",15
"898",0.76,"IL10RA",15
"1365",0.76,"P2RY13",15
"1982",0.76,"TREM1",15
"490",0.75,"AIM2",15
"5216",0.75,"DPH3P1",15
"7313",0.75,"GNB3",15
"1593",0.75,"RHO",15
"16110",0.75,"RPGR",15
"17110",0.75,"SIGLEC17P",15
"2042",0.75,"UNC5CL",15
"3216",0.74,"CD53",15
"5613",0.74,"FAM107A",15
"6214",0.74,"FOLR1",15
"878",0.74,"IFNG",15
"987",0.74,"KLRD1",15
"1725",0.74,"SLC25A53",15
"2714",0.73,"CCL4",15
"2814",0.73,"CD209",15
"4215",0.73,"CTSD",15
"8410",0.73,"HHATL",15
"997",0.73,"LAPTM5",15
"1526",0.73,"PTPRC",15
"18110",0.73,"SYT2",15
"280",0.72,"ACY3",15
"1527",0.72,"C1QA",15
"9211",0.72,"IRF8",15
"977",0.72,"KLRC1",15
"1157",0.72,"MNDA",15
"1286",0.72,"NFIX",15
"3314",0.71,"CD74",15
"3414",0.71,"CFAP92",15
"1238",0.71,"MUC19",15
"1385",0.71,"PANTR1",15
"1932",0.71,"TNFAIP2",15
"1346",0.7,"NUDT4",15
"1682",0.7,"SELPLG",15
"1762",0.7,"SPECC1",15
"1892",0.7,"TFF3",15
"2052",0.7,"UNC93B1",15
"6412",0.69,"FPR1",15
"14210",0.69,"PDLIM1",15
"1602",0.69,"RNASE6",15
"1626",0.69,"RTP4",15
"770",0.68,"ATP5MGL",15
"1148",0.68,"METRNL",15
"1276",0.68,"NEFL",15
"1533",0.68,"PTPRCAP",15
"1672",0.68,"SCT",15
"1752",0.68,"SOX2",15
"1962",0.68,"TPPP3",15
"4314",0.67,"CTSW",15
"11113",0.67,"MACC1",15
"11212",0.67,"MAP7D2",15
"1395",0.67,"PANX2",15
"1923",0.66,"C9orf135",15
"6612",0.66,"FSTL5",15
"7712",0.66,"GRIK1",15
"1852",0.66,"TAMALIN",15
"5713",0.65,"FCER2",15
"9310",0.65,"ITGB2",15
"1207",0.65,"MT1E",15
"1306",0.65,"NKX3-2",15
"1642",0.65,"SCARNA21",15
"2118",0.64,"CA2",15
"1087",0.64,"LMO7",15
"12210",0.64,"MUC15",15
"2022",0.64,"TWIST1",15
"2414",0.63,"CAMTA2",15
"6912",0.62,"GATA1",15
"7911",0.62,"GYPB",15
"1543",0.62,"PTPRE",15
"1553",0.62,"RAB3B",15
"4014",0.61,"CRYM",15
"1037",0.61,"LINC00908",15
"1573",0.61,"RARRES1",15
"4614",0.6,"CYP26A1",15
"967",0.6,"KIAA1107",15
"5314",0.59,"EBI3",15
"2001",0.59,"TSC22D1-AS1",15
"4514",0.58,"CXCL1",15
"5913",0.58,"FEV",15
"10211",0.58,"LIN28B",15
"4118",0.57,"CSF1",15
"1445",0.57,"PEG10",15
"1563",0.57,"RAD9B",15
"1047",0.56,"LINC00996",15
"2017",0.55,"CA1",15
"869",0.55,"IFIT3",15
"1726",0.51,"C3AR1",15
"1336",0.5,"NUCB2",15
"1842",0.5,"TAGAP",15
"1266",0.49,"MYOZ2",15
"1483",0.47,"PLAAT4",15
"1802",0.46,"SYNPO2",15
"2081",0.46,"VMO1",15
"1632",0.41,"SCARA5",15
"4814",0.36,"DAB2",15
"1924",0.96,"CXCL9",16
"8610",0.96,"TEX15",16
"988",0.96,"ZNF205-AS1",16
"290",0.95,"AKR1B15",16
"2815",0.95,"FAM3B",16
"4515",0.95,"IL12B",16
"5315",0.95,"KCNMB2-AS1",16
"5414",0.95,"KIR2DL3",16
"7413",0.95,"PTCRA",16
"8313",0.95,"TBX21",16
"8511",0.95,"TDRD12",16
"9115",0.95,"TTLL9",16
"9212",0.95,"TTR",16
"780",0.94,"CBLN1",16
"2018",0.94,"CXCR2P1",16
"5814",0.94,"LINC00702",16
"7215",0.93,"PPP1R14C",16
"1337",0.92,"CD80",16
"4915",0.92,"ISM1",16
"978",0.92,"XIRP1",16
"3415",0.9,"GRIK1-AS1",16
"4815",0.9,"IL4I1",16
"5119",0.9,"KCNJ15",16
"4119",0.88,"HSPA7",16
"1149",0.87,"AATBC",16
"2316",0.87,"DLEU7-AS1",16
"7117",0.87,"POU3F3",16
"2415",0.86,"DLX1",16
"4615",0.86,"IL1RL1",16
"879",0.86,"TMEM273",16
"4315",0.85,"HSPB9",16
"1038",0.84,"CD244",16
"4015",0.84,"HSPA6",16
"8411",0.84,"TDO2",16
"9311",0.84,"UBD",16
"2615",0.82,"DOCK9-DT",16
"4715",0.82,"IL32",16
"3315",0.81,"GLIS3-AS1",16
"6014",0.8,"LST1",16
"7912",0.8,"SERPIND1",16
"5514",0.79,"LBX2-AS1",16
"6813",0.79,"OTOS",16
"4100",0.77,"AQP4",16
"870",0.77,"CCL2",16
"1239",0.77,"CD40",16
"3015",0.77,"FNDC1",16
"3217",0.77,"GIMAP8",16
"3715",0.77,"HLA-DRB5",16
"4415",0.77,"IFI44L",16
"7013",0.77,"PIK3C2G",16
"7812",0.77,"SELE",16
"1150",0.74,"CD300LB",16
"1727",0.74,"CTLA4",16
"2216",0.74,"DHRS9",16
"3515",0.74,"HAMP",16
"6913",0.74,"PECAM1",16
"680",0.73,"B2M",16
"1528",0.73,"CLEC4F",16
"4216",0.73,"HSPB1",16
"8117",0.73,"SSTR2",16
"2715",0.72,"DOK2",16
"3815",0.72,"HMOX1",16
"968",0.72,"XCL1",16
"7613",0.71,"RCSD1",16
"3119",0.7,"GALNT14",16
"6215",0.7,"MC2R",16
"6713",0.7,"OAS1",16
"2515",0.69,"DNAJB1",16
"3615",0.69,"HLA-DRB1",16
"5015",0.69,"ITGB2-AS1",16
"899",0.69,"TNFRSF4",16
"1827",0.68,"CXCL3",16
"5914",0.68,"LINC01285",16
"590",0.66,"ASGR2",16
"940",0.66,"CCR5",16
"1627",0.66,"COX6A2",16
"2119",0.66,"DEPP1",16
"6513",0.66,"MMP9",16
"5714",0.65,"LILRB4",16
"6613",0.65,"NTS",16
"8012",0.65,"SLC38A11",16
"5614",0.64,"LGALS13",16
"7713",0.63,"SECTM1",16
"390",0.62,"ANGPTL4",16
"5217",0.62,"KCNJ8",16
"6413",0.62,"MICAL2",16
"909",0.62,"TNFSF10",16
"3915",0.61,"HSPA1A",16
"6314",0.6,"MFGE8",16
"949",0.6,"VAMP5",16
"2915",0.58,"FKBP11",16
"958",0.58,"VXN",16
"998",0.57,"ZNF385C",16
"8214",0.56,"TAGLN2",16
"1430",0.52,"CLEC2B",16
"6118",0.51,"LYVE1",16
"7314",0.51,"PPP1R15A",16
"889",0.45,"TNFAIP8L2",16
"7513",0.37,"RBP4",16
