"","pearson","gene","cluster"
"5314",0.6,"HS3ST1",15
"8410",0.6,"SERPINF1",15
"2614",0.59,"COLEC11",15
"4014",0.59,"FGR",15
"8011",0.59,"PMFBP1",15
"3514",0.57,"E2F3",15
"5714",0.56,"IL1RN",15
"7712",0.56,"PLAT",15
"4714",0.55,"GAS1",15
"1825",0.53,"CDKN2C",15
"7912",0.52,"PLXNA1",15
"2119",0.51,"CLEC14A",15
"3814",0.51,"FAM155A",15
"6714",0.48,"MT1E",15
"6614",0.47,"MPPED2",15
"1136",0.46,"ABI3",15
"7116",0.44,"PARVG",15
"590",0.97,"C8orf34",16
"690",0.97,"CCL23",16
"2715",0.97,"GPR135",16
"2815",0.97,"GPR171",16
"3316",0.97,"ICOS",16
"4315",0.97,"KIR2DS4",16
"4415",0.97,"KRT25",16
"4615",0.97,"LIM2",16
"4815",0.97,"LINC01208",16
"6015",0.97,"PPBP",16
"6216",0.97,"PRECSIT",16
"7314",0.97,"TIGIT",16
"7613",0.97,"TTC29",16
"1327",0.96,"CHI3L2",16
"3515",0.96,"IGLL5",16
"2120",0.95,"ESM1",16
"2217",0.95,"FEV",16
"5217",0.95,"MZB1",16
"5515",0.95,"OVOL3",16
"7813",0.94,"VCAM1",16
"780",0.93,"CD2",16
"5315",0.93,"NIBAN3",16
"2016",0.92,"EOMES",16
"950",0.91,"CD79A",16
"1427",0.91,"CMYA5",16
"6913",0.9,"SERPINF2",16
"2615",0.86,"GNB3",16
"2915",0.85,"GRAP",16
"6415",0.84,"RHBDL1",16
"390",0.83,"BBOX1",16
"2415",0.83,"FILIP1",16
"3615",0.83,"IL10",16
"4119",0.83,"ITIH5",16
"860",0.82,"CD3G",16
"2316",0.82,"FGF1",16
"4715",0.82,"LINC00908",16
"7117",0.82,"TAC4",16
"8012",0.82,"VTRNA1-3",16
"1137",0.81,"ARID3A",16
"490",0.81,"BGN",16
"1527",0.8,"COL25A1",16
"3119",0.8,"HHIP",16
"7713",0.8,"USP2-AS1",16
"1138",0.79,"CFAP92",16
"1826",0.79,"DKK1",16
"3915",0.79,"IL32",16
"4015",0.79,"IL7R",16
"5615",0.79,"PANX2",16
"1040",0.78,"CFAP65",16
"5415",0.78,"OASL",16
"5715",0.78,"PCAT18",16
"6316",0.78,"PTGER4",16
"1725",0.77,"DCN",16
"6119",0.76,"PPP1R16B",16
"7913",0.76,"VNN1",16
"2515",0.74,"FOXK1",16
"4915",0.74,"LINC02076",16
"7513",0.74,"TNNI2",16
"3815",0.72,"IL2RG",16
"5015",0.72,"LST1",16
"5119",0.72,"LUM",16
"290",0.71,"ATXN3",16
"3216",0.71,"ICAM1",16
"5815",0.71,"PCOLCE-AS1",16
"6815",0.71,"RUNX3",16
"1228",0.7,"CHAMP1",16
"5915",0.69,"PON3",16
"6515",0.69,"RHBDL2",16
"6615",0.69,"RPL13P5",16
"7215",0.69,"TCIM",16
"3015",0.68,"GZMH",16
"4217",0.67,"KCNJ8",16
"1625",0.62,"CYBA",16
"7413",0.62,"TNFAIP2",16
"3715",0.6,"IL1A",16
"7013",0.58,"SPARC",16
"3415",0.57,"IGFBP6",16
"1926",0.56,"EDNRA",16
"4515",0.56,"LGALS3",16
"6715",0.48,"RSPO3",16
